FIPS	State	County	Variable	pcnt_free_lunch
48233	Texas	Hutchinson	pcnt_free_lunch	40
48235	Texas	Irion	pcnt_free_lunch	33
48237	Texas	Jack	pcnt_free_lunch	44
48239	Texas	Jackson	pcnt_free_lunch	45
48241	Texas	Jasper	pcnt_free_lunch	52
48243	Texas	Jeff Davis	pcnt_free_lunch	42
48245	Texas	Jefferson	pcnt_free_lunch	57
48247	Texas	Jim Hogg	pcnt_free_lunch	27
48249	Texas	Jim Wells	pcnt_free_lunch	63
48251	Texas	Johnson	pcnt_free_lunch	42
48253	Texas	Jones	pcnt_free_lunch	55
48255	Texas	Karnes	pcnt_free_lunch	56
48257	Texas	Kaufman	pcnt_free_lunch	43
48259	Texas	Kendall	pcnt_free_lunch	24
48261	Texas	Kenedy	pcnt_free_lunch	46
48263	Texas	Kent	pcnt_free_lunch	37
48265	Texas	Kerr	pcnt_free_lunch	21
48267	Texas	Kimble	pcnt_free_lunch	50
48269	Texas	King	pcnt_free_lunch	21
48271	Texas	Kinney	pcnt_free_lunch	59
48273	Texas	Kleberg	pcnt_free_lunch	63
48275	Texas	Knox	pcnt_free_lunch	59
48277	Texas	Lamar	pcnt_free_lunch	51
48279	Texas	Lamb	pcnt_free_lunch	56
48281	Texas	Lampasas	pcnt_free_lunch	45
48283	Texas	La Salle	pcnt_free_lunch	79
48285	Texas	Lavaca	pcnt_free_lunch	29
48287	Texas	Lee	pcnt_free_lunch	55
48289	Texas	Leon	pcnt_free_lunch	47
48291	Texas	Liberty	pcnt_free_lunch	55
48293	Texas	Limestone	pcnt_free_lunch	61
48295	Texas	Lipscomb	pcnt_free_lunch	49
48297	Texas	Live Oak	pcnt_free_lunch	46
48299	Texas	Llano	pcnt_free_lunch	50
48301	Texas	Loving	pcnt_free_lunch	
48303	Texas	Lubbock	pcnt_free_lunch	48
48305	Texas	Lynn	pcnt_free_lunch	48
48307	Texas	McCulloch	pcnt_free_lunch	54
48309	Texas	McLennan	pcnt_free_lunch	54
48311	Texas	McMullen	pcnt_free_lunch	35
48313	Texas	Madison	pcnt_free_lunch	62
48315	Texas	Marion	pcnt_free_lunch	32
48317	Texas	Martin	pcnt_free_lunch	29
48319	Texas	Mason	pcnt_free_lunch	49
48321	Texas	Matagorda	pcnt_free_lunch	58
48323	Texas	Maverick	pcnt_free_lunch	1
48325	Texas	Medina	pcnt_free_lunch	42
48327	Texas	Menard	pcnt_free_lunch	66
48329	Texas	Midland	pcnt_free_lunch	43
48331	Texas	Milam	pcnt_free_lunch	58
48333	Texas	Mills	pcnt_free_lunch	52
48335	Texas	Mitchell	pcnt_free_lunch	51
48337	Texas	Montague	pcnt_free_lunch	43
48339	Texas	Montgomery	pcnt_free_lunch	36
48341	Texas	Moore	pcnt_free_lunch	57
48343	Texas	Morris	pcnt_free_lunch	61
48345	Texas	Motley	pcnt_free_lunch	64
48347	Texas	Nacogdoches	pcnt_free_lunch	58
48349	Texas	Navarro	pcnt_free_lunch	60
48351	Texas	Newton	pcnt_free_lunch	62
48353	Texas	Nolan	pcnt_free_lunch	54
48355	Texas	Nueces	pcnt_free_lunch	52
48357	Texas	Ochiltree	pcnt_free_lunch	51
48359	Texas	Oldham	pcnt_free_lunch	20
48361	Texas	Orange	pcnt_free_lunch	46
48363	Texas	Palo Pinto	pcnt_free_lunch	51
48365	Texas	Panola	pcnt_free_lunch	39
48367	Texas	Parker	pcnt_free_lunch	31
48369	Texas	Parmer	pcnt_free_lunch	30
48371	Texas	Pecos	pcnt_free_lunch	54
48373	Texas	Polk	pcnt_free_lunch	57
48375	Texas	Potter	pcnt_free_lunch	63
48377	Texas	Presidio	pcnt_free_lunch	46
48379	Texas	Rains	pcnt_free_lunch	48
48381	Texas	Randall	pcnt_free_lunch	31
48383	Texas	Reagan	pcnt_free_lunch	42
48385	Texas	Real	pcnt_free_lunch	58
48387	Texas	Red River	pcnt_free_lunch	56
48389	Texas	Reeves	pcnt_free_lunch	64
48391	Texas	Refugio	pcnt_free_lunch	48
48393	Texas	Roberts	pcnt_free_lunch	18
48395	Texas	Robertson	pcnt_free_lunch	59
48397	Texas	Rockwall	pcnt_free_lunch	23
48399	Texas	Runnels	pcnt_free_lunch	44
48401	Texas	Rusk	pcnt_free_lunch	54
48403	Texas	Sabine	pcnt_free_lunch	42
48405	Texas	San Augustine	pcnt_free_lunch	83
48407	Texas	San Jacinto	pcnt_free_lunch	61
48409	Texas	San Patricio	pcnt_free_lunch	55
48411	Texas	San Saba	pcnt_free_lunch	54
48413	Texas	Schleicher	pcnt_free_lunch	20
48415	Texas	Scurry	pcnt_free_lunch	45
48417	Texas	Shackelford	pcnt_free_lunch	42
48419	Texas	Shelby	pcnt_free_lunch	61
48421	Texas	Sherman	pcnt_free_lunch	40
48423	Texas	Smith	pcnt_free_lunch	52
48425	Texas	Somervell	pcnt_free_lunch	40
48427	Texas	Starr	pcnt_free_lunch	33
48429	Texas	Stephens	pcnt_free_lunch	55
48431	Texas	Sterling	pcnt_free_lunch	40
48433	Texas	Stonewall	pcnt_free_lunch	40
48435	Texas	Sutton	pcnt_free_lunch	41
48437	Texas	Swisher	pcnt_free_lunch	60
48439	Texas	Tarrant	pcnt_free_lunch	45
48441	Texas	Taylor	pcnt_free_lunch	46
48443	Texas	Terrell	pcnt_free_lunch	33
48445	Texas	Terry	pcnt_free_lunch	63
48447	Texas	Throckmorton	pcnt_free_lunch	50
48449	Texas	Titus	pcnt_free_lunch	68
48451	Texas	Tom Green	pcnt_free_lunch	45
48453	Texas	Travis	pcnt_free_lunch	49
48455	Texas	Trinity	pcnt_free_lunch	47
48457	Texas	Tyler	pcnt_free_lunch	48
48459	Texas	Upshur	pcnt_free_lunch	40
48461	Texas	Upton	pcnt_free_lunch	25
48463	Texas	Uvalde	pcnt_free_lunch	67
48465	Texas	Val Verde	pcnt_free_lunch	62
48467	Texas	Van Zandt	pcnt_free_lunch	45
48469	Texas	Victoria	pcnt_free_lunch	57
48471	Texas	Walker	pcnt_free_lunch	31
48473	Texas	Waller	pcnt_free_lunch	64
48475	Texas	Ward	pcnt_free_lunch	45
48477	Texas	Washington	pcnt_free_lunch	48
48479	Texas	Webb	pcnt_free_lunch	43
48481	Texas	Wharton	pcnt_free_lunch	53
48483	Texas	Wheeler	pcnt_free_lunch	40
48485	Texas	Wichita	pcnt_free_lunch	47
48487	Texas	Wilbarger	pcnt_free_lunch	54
48489	Texas	Willacy	pcnt_free_lunch	10
48491	Texas	Williamson	pcnt_free_lunch	28
48493	Texas	Wilson	pcnt_free_lunch	37
48495	Texas	Winkler	pcnt_free_lunch	21
48497	Texas	Wise	pcnt_free_lunch	36
48499	Texas	Wood	pcnt_free_lunch	48
48501	Texas	Yoakum	pcnt_free_lunch	46
48503	Texas	Young	pcnt_free_lunch	46
48505	Texas	Zapata	pcnt_free_lunch	71
48507	Texas	Zavala	pcnt_free_lunch	73
49001	Utah	Beaver	pcnt_free_lunch	32
49003	Utah	Box Elder	pcnt_free_lunch	31
49005	Utah	Cache	pcnt_free_lunch	27
49007	Utah	Carbon	pcnt_free_lunch	44
49009	Utah	Daggett	pcnt_free_lunch	19
49011	Utah	Davis	pcnt_free_lunch	19
49013	Utah	Duchesne	pcnt_free_lunch	34
49015	Utah	Emery	pcnt_free_lunch	36
49017	Utah	Garfield	pcnt_free_lunch	41
49019	Utah	Grand	pcnt_free_lunch	39
49021	Utah	Iron	pcnt_free_lunch	40
49023	Utah	Juab	pcnt_free_lunch	30
49025	Utah	Kane	pcnt_free_lunch	31
49027	Utah	Millard	pcnt_free_lunch	39
49029	Utah	Morgan	pcnt_free_lunch	12
49031	Utah	Piute	pcnt_free_lunch	58
49033	Utah	Rich	pcnt_free_lunch	56
49035	Utah	Salt Lake	pcnt_free_lunch	35
49037	Utah	San Juan	pcnt_free_lunch	61
49039	Utah	Sanpete	pcnt_free_lunch	38
49041	Utah	Sevier	pcnt_free_lunch	38
49043	Utah	Summit	pcnt_free_lunch	18
49045	Utah	Tooele	pcnt_free_lunch	34
49047	Utah	Uintah	pcnt_free_lunch	36
49049	Utah	Utah	pcnt_free_lunch	27
49051	Utah	Wasatch	pcnt_free_lunch	30
49053	Utah	Washington	pcnt_free_lunch	31
49055	Utah	Wayne	pcnt_free_lunch	33
49057	Utah	Weber	pcnt_free_lunch	37
50001	Vermont	Addison	pcnt_free_lunch	25
50003	Vermont	Bennington	pcnt_free_lunch	40
50005	Vermont	Caledonia	pcnt_free_lunch	40
50007	Vermont	Chittenden	pcnt_free_lunch	22
50009	Vermont	Essex	pcnt_free_lunch	44
50011	Vermont	Franklin	pcnt_free_lunch	31
50013	Vermont	Grand Isle	pcnt_free_lunch	51
50015	Vermont	Lamoille	pcnt_free_lunch	32
50017	Vermont	Orange	pcnt_free_lunch	36
50019	Vermont	Orleans	pcnt_free_lunch	44
50021	Vermont	Rutland	pcnt_free_lunch	36
50023	Vermont	Washington	pcnt_free_lunch	26
50025	Vermont	Windham	pcnt_free_lunch	34
50027	Vermont	Windsor	pcnt_free_lunch	28
51001	Virginia	Accomack	pcnt_free_lunch	58
51003	Virginia	Albemarle	pcnt_free_lunch	21
51005	Virginia	Alleghany	pcnt_free_lunch	38
51007	Virginia	Amelia	pcnt_free_lunch	40
51009	Virginia	Amherst	pcnt_free_lunch	38
51011	Virginia	Appomattox	pcnt_free_lunch	39
51013	Virginia	Arlington	pcnt_free_lunch	25
51015	Virginia	Augusta	pcnt_free_lunch	28
51017	Virginia	Bath	pcnt_free_lunch	30
51019	Virginia	Bedford	pcnt_free_lunch	28
51021	Virginia	Bland	pcnt_free_lunch	30
51023	Virginia	Botetourt	pcnt_free_lunch	16
51025	Virginia	Brunswick	pcnt_free_lunch	70
51027	Virginia	Buchanan	pcnt_free_lunch	54
51029	Virginia	Buckingham	pcnt_free_lunch	52
51031	Virginia	Campbell	pcnt_free_lunch	31
51033	Virginia	Caroline	pcnt_free_lunch	41
51035	Virginia	Carroll	pcnt_free_lunch	41
51036	Virginia	Charles City	pcnt_free_lunch	55
51037	Virginia	Charlotte	pcnt_free_lunch	44
51041	Virginia	Chesterfield	pcnt_free_lunch	17
51043	Virginia	Clarke	pcnt_free_lunch	16
51045	Virginia	Craig	pcnt_free_lunch	32
51047	Virginia	Culpeper	pcnt_free_lunch	32
51049	Virginia	Cumberland	pcnt_free_lunch	55
51051	Virginia	Dickenson	pcnt_free_lunch	44
51053	Virginia	Dinwiddie	pcnt_free_lunch	46
51057	Virginia	Essex	pcnt_free_lunch	58
51059	Virginia	Fairfax	pcnt_free_lunch	20
51061	Virginia	Fauquier	pcnt_free_lunch	19
51063	Virginia	Floyd	pcnt_free_lunch	36
51065	Virginia	Fluvanna	pcnt_free_lunch	21
51067	Virginia	Franklin	pcnt_free_lunch	41
51069	Virginia	Frederick	pcnt_free_lunch	24
51071	Virginia	Giles	pcnt_free_lunch	35
51073	Virginia	Gloucester	pcnt_free_lunch	27
51075	Virginia	Goochland	pcnt_free_lunch	21
51077	Virginia	Grayson	pcnt_free_lunch	45
51079	Virginia	Greene	pcnt_free_lunch	29
51081	Virginia	Greensville	pcnt_free_lunch	65
51083	Virginia	Halifax	pcnt_free_lunch	52
51085	Virginia	Hanover	pcnt_free_lunch	9
51087	Virginia	Henrico	pcnt_free_lunch	31
51089	Virginia	Henry	pcnt_free_lunch	49
51091	Virginia	Highland	pcnt_free_lunch	51
51093	Virginia	Isle of Wight	pcnt_free_lunch	28
51095	Virginia	James City	pcnt_free_lunch	22
51097	Virginia	King and Queen	pcnt_free_lunch	62
51099	Virginia	King George	pcnt_free_lunch	22
51101	Virginia	King William	pcnt_free_lunch	28
51103	Virginia	Lancaster	pcnt_free_lunch	64
51105	Virginia	Lee	pcnt_free_lunch	50
51107	Virginia	Loudoun	pcnt_free_lunch	12
51109	Virginia	Louisa	pcnt_free_lunch	36
51111	Virginia	Lunenburg	pcnt_free_lunch	56
51113	Virginia	Madison	pcnt_free_lunch	28
51115	Virginia	Mathews	pcnt_free_lunch	29
51117	Virginia	Mecklenburg	pcnt_free_lunch	50
51119	Virginia	Middlesex	pcnt_free_lunch	41
51121	Virginia	Montgomery	pcnt_free_lunch	30
51125	Virginia	Nelson	pcnt_free_lunch	39
51127	Virginia	New Kent	pcnt_free_lunch	18
51131	Virginia	Northampton	pcnt_free_lunch	67
51133	Virginia	Northumberland	pcnt_free_lunch	44
51135	Virginia	Nottoway	pcnt_free_lunch	52
51137	Virginia	Orange	pcnt_free_lunch	31
51139	Virginia	Page	pcnt_free_lunch	43
51141	Virginia	Patrick	pcnt_free_lunch	48
51143	Virginia	Pittsylvania	pcnt_free_lunch	45
51145	Virginia	Powhatan	pcnt_free_lunch	14
51147	Virginia	Prince Edward	pcnt_free_lunch	55
51149	Virginia	Prince George	pcnt_free_lunch	26
51153	Virginia	Prince William	pcnt_free_lunch	28
51155	Virginia	Pulaski	pcnt_free_lunch	44
51157	Virginia	Rappahannock	pcnt_free_lunch	28
51159	Virginia	Richmond	pcnt_free_lunch	44
51161	Virginia	Roanoke	pcnt_free_lunch	19
51163	Virginia	Rockbridge	pcnt_free_lunch	32
51165	Virginia	Rockingham	pcnt_free_lunch	29
51167	Virginia	Russell	pcnt_free_lunch	44
51169	Virginia	Scott	pcnt_free_lunch	47
51171	Virginia	Shenandoah	pcnt_free_lunch	33
51173	Virginia	Smyth	pcnt_free_lunch	48
51175	Virginia	Southampton	pcnt_free_lunch	36
51177	Virginia	Spotsylvania	pcnt_free_lunch	24
51179	Virginia	Stafford	pcnt_free_lunch	17
51181	Virginia	Surry	pcnt_free_lunch	48
51183	Virginia	Sussex	pcnt_free_lunch	69
51185	Virginia	Tazewell	pcnt_free_lunch	40
51187	Virginia	Warren	pcnt_free_lunch	31
51191	Virginia	Washington	pcnt_free_lunch	35
51193	Virginia	Westmoreland	pcnt_free_lunch	56
51195	Virginia	Wise	pcnt_free_lunch	47
51197	Virginia	Wythe	pcnt_free_lunch	39
51199	Virginia	York	pcnt_free_lunch	13
51510	Virginia	Alexandria City	pcnt_free_lunch	42
51515	Virginia	Bedford City	pcnt_free_lunch	50
51520	Virginia	Bristol City	pcnt_free_lunch	56
51530	Virginia	Buena Vista City	pcnt_free_lunch	32
51540	Virginia	Charlottesville City	pcnt_free_lunch	45
51550	Virginia	Chesapeake City	pcnt_free_lunch	26
51570	Virginia	Colonial Heights City	pcnt_free_lunch	29
51580	Virginia	Covington City	pcnt_free_lunch	45
51590	Virginia	Danville City	pcnt_free_lunch	66
51595	Virginia	Emporia City	pcnt_free_lunch	52
51600	Virginia	Fairfax City	pcnt_free_lunch	20
51610	Virginia	Falls Church City	pcnt_free_lunch	7
51620	Virginia	Franklin City	pcnt_free_lunch	71
51630	Virginia	Fredericksburg City	pcnt_free_lunch	48
51640	Virginia	Galax City	pcnt_free_lunch	56
51650	Virginia	Hampton City	pcnt_free_lunch	42
51660	Virginia	Harrisonburg City	pcnt_free_lunch	59
51670	Virginia	Hopewell City	pcnt_free_lunch	57
51678	Virginia	Lexington City	pcnt_free_lunch	25
51680	Virginia	Lynchburg City	pcnt_free_lunch	53
51683	Virginia	Manassas City	pcnt_free_lunch	38
51685	Virginia	Manassas Park City	pcnt_free_lunch	45
51690	Virginia	Martinsville City	pcnt_free_lunch	63
51700	Virginia	Newport News City	pcnt_free_lunch	45
51710	Virginia	Norfolk City	pcnt_free_lunch	56
51720	Virginia	Norton City	pcnt_free_lunch	45
51730	Virginia	Petersburg City	pcnt_free_lunch	64
51735	Virginia	Poquoson City	pcnt_free_lunch	10
51740	Virginia	Portsmouth City	pcnt_free_lunch	52
51750	Virginia	Radford City	pcnt_free_lunch	37
51760	Virginia	Richmond City	pcnt_free_lunch	66
51770	Virginia	Roanoke City	pcnt_free_lunch	54
51775	Virginia	Salem City	pcnt_free_lunch	23
51790	Virginia	Staunton City	pcnt_free_lunch	45
51800	Virginia	Suffolk City	pcnt_free_lunch	35
51810	Virginia	Virginia Beach City	pcnt_free_lunch	23
51820	Virginia	Waynesboro City	pcnt_free_lunch	48
51830	Virginia	Williamsburg City	pcnt_free_lunch	32
51840	Virginia	Winchester City	pcnt_free_lunch	40
53001	Washington	Adams	pcnt_free_lunch	62
53003	Washington	Asotin	pcnt_free_lunch	44
53005	Washington	Benton	pcnt_free_lunch	38
53007	Washington	Chelan	pcnt_free_lunch	49
53009	Washington	Clallam	pcnt_free_lunch	32
53011	Washington	Clark	pcnt_free_lunch	33
53013	Washington	Columbia	pcnt_free_lunch	45
53015	Washington	Cowlitz	pcnt_free_lunch	42
53017	Washington	Douglas	pcnt_free_lunch	48
53019	Washington	Ferry	pcnt_free_lunch	46
53021	Washington	Franklin	pcnt_free_lunch	62
53023	Washington	Garfield	pcnt_free_lunch	33
53025	Washington	Grant	pcnt_free_lunch	62
53027	Washington	Grays Harbor	pcnt_free_lunch	51
53029	Washington	Island	pcnt_free_lunch	25
53031	Washington	Jefferson	pcnt_free_lunch	35
53033	Washington	King	pcnt_free_lunch	24
53035	Washington	Kitsap	pcnt_free_lunch	23
53037	Washington	Kittitas	pcnt_free_lunch	29
53039	Washington	Klickitat	pcnt_free_lunch	42
53041	Washington	Lewis	pcnt_free_lunch	47
53043	Washington	Lincoln	pcnt_free_lunch	32
53045	Washington	Mason	pcnt_free_lunch	48
53047	Washington	Okanogan	pcnt_free_lunch	43
53049	Washington	Pacific	pcnt_free_lunch	41
53051	Washington	Pend Oreille	pcnt_free_lunch	50
53053	Washington	Pierce	pcnt_free_lunch	31
53055	Washington	San Juan	pcnt_free_lunch	23
53057	Washington	Skagit	pcnt_free_lunch	43
53059	Washington	Skamania	pcnt_free_lunch	33
53061	Washington	Snohomish	pcnt_free_lunch	25
53063	Washington	Spokane	pcnt_free_lunch	36
53065	Washington	Stevens	pcnt_free_lunch	34
53067	Washington	Thurston	pcnt_free_lunch	24
53069	Washington	Wahkiakum	pcnt_free_lunch	47
53071	Washington	Walla Walla	pcnt_free_lunch	39
53073	Washington	Whatcom	pcnt_free_lunch	28
53075	Washington	Whitman	pcnt_free_lunch	24
53077	Washington	Yakima	pcnt_free_lunch	64
54001	West Virginia	Barbour	pcnt_free_lunch	50
54003	West Virginia	Berkeley	pcnt_free_lunch	40
54005	West Virginia	Boone	pcnt_free_lunch	45
54007	West Virginia	Braxton	pcnt_free_lunch	52
54009	West Virginia	Brooke	pcnt_free_lunch	39
54011	West Virginia	Cabell	pcnt_free_lunch	42
54013	West Virginia	Calhoun	pcnt_free_lunch	54
54015	West Virginia	Clay	pcnt_free_lunch	59
54017	West Virginia	Doddridge	pcnt_free_lunch	48
54019	West Virginia	Fayette	pcnt_free_lunch	53
54021	West Virginia	Gilmer	pcnt_free_lunch	45
54023	West Virginia	Grant	pcnt_free_lunch	41
54025	West Virginia	Greenbrier	pcnt_free_lunch	46
54027	West Virginia	Hampshire	pcnt_free_lunch	49
54029	West Virginia	Hancock	pcnt_free_lunch	41
54031	West Virginia	Hardy	pcnt_free_lunch	40
54033	West Virginia	Harrison	pcnt_free_lunch	40
54035	West Virginia	Jackson	pcnt_free_lunch	41
54037	West Virginia	Jefferson	pcnt_free_lunch	28
54039	West Virginia	Kanawha	pcnt_free_lunch	44
54041	West Virginia	Lewis	pcnt_free_lunch	46
54043	West Virginia	Lincoln	pcnt_free_lunch	58
54045	West Virginia	Logan	pcnt_free_lunch	50
54047	West Virginia	McDowell	pcnt_free_lunch	70
54049	West Virginia	Marion	pcnt_free_lunch	43
54051	West Virginia	Marshall	pcnt_free_lunch	43
54053	West Virginia	Mason	pcnt_free_lunch	52
54055	West Virginia	Mercer	pcnt_free_lunch	54
54057	West Virginia	Mineral	pcnt_free_lunch	35
54059	West Virginia	Mingo	pcnt_free_lunch	62
54061	West Virginia	Monongalia	pcnt_free_lunch	32
54063	West Virginia	Monroe	pcnt_free_lunch	48
54065	West Virginia	Morgan	pcnt_free_lunch	44
54067	West Virginia	Nicholas	pcnt_free_lunch	46
54069	West Virginia	Ohio	pcnt_free_lunch	40
54071	West Virginia	Pendleton	pcnt_free_lunch	42
54073	West Virginia	Pleasants	pcnt_free_lunch	39
54075	West Virginia	Pocahontas	pcnt_free_lunch	48
54077	West Virginia	Preston	pcnt_free_lunch	38
54079	West Virginia	Putnam	pcnt_free_lunch	28
54081	West Virginia	Raleigh	pcnt_free_lunch	44
54083	West Virginia	Randolph	pcnt_free_lunch	47
54085	West Virginia	Ritchie	pcnt_free_lunch	37
54087	West Virginia	Roane	pcnt_free_lunch	49
54089	West Virginia	Summers	pcnt_free_lunch	56
54091	West Virginia	Taylor	pcnt_free_lunch	41
54093	West Virginia	Tucker	pcnt_free_lunch	46
54095	West Virginia	Tyler	pcnt_free_lunch	45
54097	West Virginia	Upshur	pcnt_free_lunch	44
54099	West Virginia	Wayne	pcnt_free_lunch	49
54101	West Virginia	Webster	pcnt_free_lunch	56
54103	West Virginia	Wetzel	pcnt_free_lunch	44
54105	West Virginia	Wirt	pcnt_free_lunch	48
54107	West Virginia	Wood	pcnt_free_lunch	43
54109	West Virginia	Wyoming	pcnt_free_lunch	51
55001	Wisconsin	Adams	pcnt_free_lunch	60
55003	Wisconsin	Ashland	pcnt_free_lunch	49
55005	Wisconsin	Barron	pcnt_free_lunch	37
55007	Wisconsin	Bayfield	pcnt_free_lunch	46
55009	Wisconsin	Brown	pcnt_free_lunch	33
55011	Wisconsin	Buffalo	pcnt_free_lunch	26
55013	Wisconsin	Burnett	pcnt_free_lunch	37
55015	Wisconsin	Calumet	pcnt_free_lunch	20
55017	Wisconsin	Chippewa	pcnt_free_lunch	31
55019	Wisconsin	Clark	pcnt_free_lunch	36
55021	Wisconsin	Columbia	pcnt_free_lunch	22
55023	Wisconsin	Crawford	pcnt_free_lunch	42
55025	Wisconsin	Dane	pcnt_free_lunch	27
55027	Wisconsin	Dodge	pcnt_free_lunch	30
55029	Wisconsin	Door	pcnt_free_lunch	26
55031	Wisconsin	Douglas	pcnt_free_lunch	38
55033	Wisconsin	Dunn	pcnt_free_lunch	33
55035	Wisconsin	Eau Claire	pcnt_free_lunch	34
55037	Wisconsin	Florence	pcnt_free_lunch	33
55039	Wisconsin	Fond du Lac	pcnt_free_lunch	29
55041	Wisconsin	Forest	pcnt_free_lunch	21
55043	Wisconsin	Grant	pcnt_free_lunch	31
55045	Wisconsin	Green	pcnt_free_lunch	28
55047	Wisconsin	Green Lake	pcnt_free_lunch	31
55049	Wisconsin	Iowa	pcnt_free_lunch	25
55051	Wisconsin	Iron	pcnt_free_lunch	41
55053	Wisconsin	Jackson	pcnt_free_lunch	37
55055	Wisconsin	Jefferson	pcnt_free_lunch	27
55057	Wisconsin	Juneau	pcnt_free_lunch	41
55059	Wisconsin	Kenosha	pcnt_free_lunch	39
55061	Wisconsin	Kewaunee	pcnt_free_lunch	17
55063	Wisconsin	La Crosse	pcnt_free_lunch	27
55065	Wisconsin	Lafayette	pcnt_free_lunch	27
55067	Wisconsin	Langlade	pcnt_free_lunch	37
55069	Wisconsin	Lincoln	pcnt_free_lunch	36
55071	Wisconsin	Manitowoc	pcnt_free_lunch	25
55073	Wisconsin	Marathon	pcnt_free_lunch	30
55075	Wisconsin	Marinette	pcnt_free_lunch	38
55077	Wisconsin	Marquette	pcnt_free_lunch	40
55078	Wisconsin	Menominee	pcnt_free_lunch	78
55079	Wisconsin	Milwaukee	pcnt_free_lunch	54
55081	Wisconsin	Monroe	pcnt_free_lunch	35
55083	Wisconsin	Oconto	pcnt_free_lunch	31
55085	Wisconsin	Oneida	pcnt_free_lunch	33
55087	Wisconsin	Outagamie	pcnt_free_lunch	23
55089	Wisconsin	Ozaukee	pcnt_free_lunch	13
55091	Wisconsin	Pepin	pcnt_free_lunch	30
55093	Wisconsin	Pierce	pcnt_free_lunch	17
55095	Wisconsin	Polk	pcnt_free_lunch	31
55097	Wisconsin	Portage	pcnt_free_lunch	28
55099	Wisconsin	Price	pcnt_free_lunch	37
55101	Wisconsin	Racine	pcnt_free_lunch	42
55103	Wisconsin	Richland	pcnt_free_lunch	40
55105	Wisconsin	Rock	pcnt_free_lunch	41
55107	Wisconsin	Rusk	pcnt_free_lunch	50
55109	Wisconsin	St. Croix	pcnt_free_lunch	18
55111	Wisconsin	Sauk	pcnt_free_lunch	32
55113	Wisconsin	Sawyer	pcnt_free_lunch	52
55115	Wisconsin	Shawano	pcnt_free_lunch	36
55117	Wisconsin	Sheboygan	pcnt_free_lunch	29
55119	Wisconsin	Taylor	pcnt_free_lunch	38
55121	Wisconsin	Trempealeau	pcnt_free_lunch	31
55123	Wisconsin	Vernon	pcnt_free_lunch	32
55125	Wisconsin	Vilas	pcnt_free_lunch	37
55127	Wisconsin	Walworth	pcnt_free_lunch	34
55129	Wisconsin	Washburn	pcnt_free_lunch	46
55131	Wisconsin	Washington	pcnt_free_lunch	19
55133	Wisconsin	Waukesha	pcnt_free_lunch	13
55135	Wisconsin	Waupaca	pcnt_free_lunch	30
55137	Wisconsin	Waushara	pcnt_free_lunch	48
55139	Wisconsin	Winnebago	pcnt_free_lunch	30
55141	Wisconsin	Wood	pcnt_free_lunch	30
56001	Wyoming	Albany	pcnt_free_lunch	22
56003	Wyoming	Big Horn	pcnt_free_lunch	29
56005	Wyoming	Campbell	pcnt_free_lunch	21
56007	Wyoming	Carbon	pcnt_free_lunch	29
56009	Wyoming	Converse	pcnt_free_lunch	23
56011	Wyoming	Crook	pcnt_free_lunch	18
56013	Wyoming	Fremont	pcnt_free_lunch	44
56015	Wyoming	Goshen	pcnt_free_lunch	39
56017	Wyoming	Hot Springs	pcnt_free_lunch	34
56019	Wyoming	Johnson	pcnt_free_lunch	23
56021	Wyoming	Laramie	pcnt_free_lunch	30
56023	Wyoming	Lincoln	pcnt_free_lunch	23
56025	Wyoming	Natrona	pcnt_free_lunch	30
56027	Wyoming	Niobrara	pcnt_free_lunch	20
56029	Wyoming	Park	pcnt_free_lunch	24
56031	Wyoming	Platte	pcnt_free_lunch	22
56033	Wyoming	Sheridan	pcnt_free_lunch	26
56035	Wyoming	Sublette	pcnt_free_lunch	11
56037	Wyoming	Sweetwater	pcnt_free_lunch	25
56039	Wyoming	Teton	pcnt_free_lunch	14
56041	Wyoming	Uinta	pcnt_free_lunch	28
56043	Wyoming	Washakie	pcnt_free_lunch	33
56045	Wyoming	Weston	pcnt_free_lunch	23
