FIPS	State	County	Variable	age_adjusted_premature_mortality
26069	Michigan	Iosco	age_adjusted_premature_mortality	405
26071	Michigan	Iron	age_adjusted_premature_mortality	358.3
26073	Michigan	Isabella	age_adjusted_premature_mortality	328.9
26075	Michigan	Jackson	age_adjusted_premature_mortality	367.8
26077	Michigan	Kalamazoo	age_adjusted_premature_mortality	349.4
26079	Michigan	Kalkaska	age_adjusted_premature_mortality	381.1
26081	Michigan	Kent	age_adjusted_premature_mortality	293.7
26083	Michigan	Keweenaw	age_adjusted_premature_mortality	272.7
26085	Michigan	Lake	age_adjusted_premature_mortality	384.5
26087	Michigan	Lapeer	age_adjusted_premature_mortality	321.7
26089	Michigan	Leelanau	age_adjusted_premature_mortality	200.3
26091	Michigan	Lenawee	age_adjusted_premature_mortality	329.7
26093	Michigan	Livingston	age_adjusted_premature_mortality	262.1
26095	Michigan	Luce	age_adjusted_premature_mortality	391.2
26097	Michigan	Mackinac	age_adjusted_premature_mortality	368
26099	Michigan	Macomb	age_adjusted_premature_mortality	350.2
26101	Michigan	Manistee	age_adjusted_premature_mortality	344.7
26103	Michigan	Marquette	age_adjusted_premature_mortality	324.7
26105	Michigan	Mason	age_adjusted_premature_mortality	324.1
26107	Michigan	Mecosta	age_adjusted_premature_mortality	312.6
26109	Michigan	Menominee	age_adjusted_premature_mortality	310.5
26111	Michigan	Midland	age_adjusted_premature_mortality	293.8
26113	Michigan	Missaukee	age_adjusted_premature_mortality	360.2
26115	Michigan	Monroe	age_adjusted_premature_mortality	340.7
26117	Michigan	Montcalm	age_adjusted_premature_mortality	363.6
26119	Michigan	Montmorency	age_adjusted_premature_mortality	426
26121	Michigan	Muskegon	age_adjusted_premature_mortality	383.7
26123	Michigan	Newaygo	age_adjusted_premature_mortality	397.3
26125	Michigan	Oakland	age_adjusted_premature_mortality	293.8
26127	Michigan	Oceana	age_adjusted_premature_mortality	363.2
26129	Michigan	Ogemaw	age_adjusted_premature_mortality	381.8
26131	Michigan	Ontonagon	age_adjusted_premature_mortality	405.1
26133	Michigan	Osceola	age_adjusted_premature_mortality	358.6
26135	Michigan	Oscoda	age_adjusted_premature_mortality	474
26137	Michigan	Otsego	age_adjusted_premature_mortality	339.1
26139	Michigan	Ottawa	age_adjusted_premature_mortality	238
26141	Michigan	Presque Isle	age_adjusted_premature_mortality	366.6
26143	Michigan	Roscommon	age_adjusted_premature_mortality	400
26145	Michigan	Saginaw	age_adjusted_premature_mortality	401.8
26147	Michigan	St. Clair	age_adjusted_premature_mortality	395.6
26149	Michigan	St. Joseph	age_adjusted_premature_mortality	394.3
26151	Michigan	Sanilac	age_adjusted_premature_mortality	360.3
26153	Michigan	Schoolcraft	age_adjusted_premature_mortality	381.1
26155	Michigan	Shiawassee	age_adjusted_premature_mortality	375.2
26157	Michigan	Tuscola	age_adjusted_premature_mortality	365.4
26159	Michigan	Van Buren	age_adjusted_premature_mortality	404.8
26161	Michigan	Washtenaw	age_adjusted_premature_mortality	268.4
26163	Michigan	Wayne	age_adjusted_premature_mortality	486.9
26165	Michigan	Wexford	age_adjusted_premature_mortality	361.1
27001	Minnesota	Aitkin	age_adjusted_premature_mortality	311.6
27003	Minnesota	Anoka	age_adjusted_premature_mortality	259.3
27005	Minnesota	Becker	age_adjusted_premature_mortality	350.8
27007	Minnesota	Beltrami	age_adjusted_premature_mortality	345
27009	Minnesota	Benton	age_adjusted_premature_mortality	273.3
27011	Minnesota	Big Stone	age_adjusted_premature_mortality	344.7
27013	Minnesota	Blue Earth	age_adjusted_premature_mortality	274.9
27015	Minnesota	Brown	age_adjusted_premature_mortality	271.3
27017	Minnesota	Carlton	age_adjusted_premature_mortality	333.9
27019	Minnesota	Carver	age_adjusted_premature_mortality	206.3
27021	Minnesota	Cass	age_adjusted_premature_mortality	365
27023	Minnesota	Chippewa	age_adjusted_premature_mortality	227.7
27025	Minnesota	Chisago	age_adjusted_premature_mortality	260
27027	Minnesota	Clay	age_adjusted_premature_mortality	257.5
27029	Minnesota	Clearwater	age_adjusted_premature_mortality	338.4
27031	Minnesota	Cook	age_adjusted_premature_mortality	210.8
27033	Minnesota	Cottonwood	age_adjusted_premature_mortality	278.6
27035	Minnesota	Crow Wing	age_adjusted_premature_mortality	277.6
27037	Minnesota	Dakota	age_adjusted_premature_mortality	228.5
27039	Minnesota	Dodge	age_adjusted_premature_mortality	246
27041	Minnesota	Douglas	age_adjusted_premature_mortality	248.8
27043	Minnesota	Faribault	age_adjusted_premature_mortality	268.7
27045	Minnesota	Fillmore	age_adjusted_premature_mortality	251.6
27047	Minnesota	Freeborn	age_adjusted_premature_mortality	279.1
27049	Minnesota	Goodhue	age_adjusted_premature_mortality	293.9
27051	Minnesota	Grant	age_adjusted_premature_mortality	313.9
27053	Minnesota	Hennepin	age_adjusted_premature_mortality	272.4
27055	Minnesota	Houston	age_adjusted_premature_mortality	247.9
27057	Minnesota	Hubbard	age_adjusted_premature_mortality	282.4
27059	Minnesota	Isanti	age_adjusted_premature_mortality	253
27061	Minnesota	Itasca	age_adjusted_premature_mortality	310.4
27063	Minnesota	Jackson	age_adjusted_premature_mortality	275.7
27065	Minnesota	Kanabec	age_adjusted_premature_mortality	316.6
27067	Minnesota	Kandiyohi	age_adjusted_premature_mortality	233.5
27069	Minnesota	Kittson	age_adjusted_premature_mortality	314.4
27071	Minnesota	Koochiching	age_adjusted_premature_mortality	283.7
27073	Minnesota	Lac qui Parle	age_adjusted_premature_mortality	298.6
27075	Minnesota	Lake	age_adjusted_premature_mortality	301.8
27077	Minnesota	Lake of the Woods	age_adjusted_premature_mortality	236.8
27079	Minnesota	Le Sueur	age_adjusted_premature_mortality	262.3
27081	Minnesota	Lincoln	age_adjusted_premature_mortality	275.7
27083	Minnesota	Lyon	age_adjusted_premature_mortality	296.6
27085	Minnesota	McLeod	age_adjusted_premature_mortality	275.5
27087	Minnesota	Mahnomen	age_adjusted_premature_mortality	512.5
27089	Minnesota	Marshall	age_adjusted_premature_mortality	248.5
27091	Minnesota	Martin	age_adjusted_premature_mortality	287.6
27093	Minnesota	Meeker	age_adjusted_premature_mortality	268.3
27095	Minnesota	Mille Lacs	age_adjusted_premature_mortality	404
27097	Minnesota	Morrison	age_adjusted_premature_mortality	276.9
27099	Minnesota	Mower	age_adjusted_premature_mortality	263.6
27101	Minnesota	Murray	age_adjusted_premature_mortality	237.1
27103	Minnesota	Nicollet	age_adjusted_premature_mortality	216.4
27105	Minnesota	Nobles	age_adjusted_premature_mortality	229.2
27107	Minnesota	Norman	age_adjusted_premature_mortality	321.5
27109	Minnesota	Olmsted	age_adjusted_premature_mortality	233.4
27111	Minnesota	Otter Tail	age_adjusted_premature_mortality	260.5
27113	Minnesota	Pennington	age_adjusted_premature_mortality	284.6
27115	Minnesota	Pine	age_adjusted_premature_mortality	331.8
27117	Minnesota	Pipestone	age_adjusted_premature_mortality	339.1
27119	Minnesota	Polk	age_adjusted_premature_mortality	351.6
27121	Minnesota	Pope	age_adjusted_premature_mortality	283.9
27123	Minnesota	Ramsey	age_adjusted_premature_mortality	297.5
27125	Minnesota	Red Lake	age_adjusted_premature_mortality	298.4
27127	Minnesota	Redwood	age_adjusted_premature_mortality	276.8
27129	Minnesota	Renville	age_adjusted_premature_mortality	364.2
27131	Minnesota	Rice	age_adjusted_premature_mortality	234
27133	Minnesota	Rock	age_adjusted_premature_mortality	331.6
27135	Minnesota	Roseau	age_adjusted_premature_mortality	257.3
27137	Minnesota	St. Louis	age_adjusted_premature_mortality	337.4
27139	Minnesota	Scott	age_adjusted_premature_mortality	218.1
27141	Minnesota	Sherburne	age_adjusted_premature_mortality	239.8
27143	Minnesota	Sibley	age_adjusted_premature_mortality	256.8
27145	Minnesota	Stearns	age_adjusted_premature_mortality	225.8
27147	Minnesota	Steele	age_adjusted_premature_mortality	242
27149	Minnesota	Stevens	age_adjusted_premature_mortality	304.8
27151	Minnesota	Swift	age_adjusted_premature_mortality	287.9
27153	Minnesota	Todd	age_adjusted_premature_mortality	274.7
27155	Minnesota	Traverse	age_adjusted_premature_mortality	324.5
27157	Minnesota	Wabasha	age_adjusted_premature_mortality	249.1
27159	Minnesota	Wadena	age_adjusted_premature_mortality	365.1
27161	Minnesota	Waseca	age_adjusted_premature_mortality	219.8
27163	Minnesota	Washington	age_adjusted_premature_mortality	230
27165	Minnesota	Watonwan	age_adjusted_premature_mortality	313.2
27167	Minnesota	Wilkin	age_adjusted_premature_mortality	309.5
27169	Minnesota	Winona	age_adjusted_premature_mortality	270.3
27171	Minnesota	Wright	age_adjusted_premature_mortality	247.3
27173	Minnesota	Yellow Medicine	age_adjusted_premature_mortality	223.7
28001	Mississippi	Adams	age_adjusted_premature_mortality	541.7
28003	Mississippi	Alcorn	age_adjusted_premature_mortality	529.9
28005	Mississippi	Amite	age_adjusted_premature_mortality	455.6
28007	Mississippi	Attala	age_adjusted_premature_mortality	534.8
28009	Mississippi	Benton	age_adjusted_premature_mortality	532.1
28011	Mississippi	Bolivar	age_adjusted_premature_mortality	694.6
28013	Mississippi	Calhoun	age_adjusted_premature_mortality	504.5
28015	Mississippi	Carroll	age_adjusted_premature_mortality	391.1
28017	Mississippi	Chickasaw	age_adjusted_premature_mortality	476.3
28019	Mississippi	Choctaw	age_adjusted_premature_mortality	503.5
28021	Mississippi	Claiborne	age_adjusted_premature_mortality	598.6
28023	Mississippi	Clarke	age_adjusted_premature_mortality	509.7
28025	Mississippi	Clay	age_adjusted_premature_mortality	454.5
28027	Mississippi	Coahoma	age_adjusted_premature_mortality	671.2
28029	Mississippi	Copiah	age_adjusted_premature_mortality	510.8
28031	Mississippi	Covington	age_adjusted_premature_mortality	497.2
28033	Mississippi	DeSoto	age_adjusted_premature_mortality	388.9
28035	Mississippi	Forrest	age_adjusted_premature_mortality	523.7
28037	Mississippi	Franklin	age_adjusted_premature_mortality	506.1
28039	Mississippi	George	age_adjusted_premature_mortality	531.6
28041	Mississippi	Greene	age_adjusted_premature_mortality	469.2
28043	Mississippi	Grenada	age_adjusted_premature_mortality	532.8
28045	Mississippi	Hancock	age_adjusted_premature_mortality	417
28047	Mississippi	Harrison	age_adjusted_premature_mortality	470.7
28049	Mississippi	Hinds	age_adjusted_premature_mortality	469
28051	Mississippi	Holmes	age_adjusted_premature_mortality	657.7
28053	Mississippi	Humphreys	age_adjusted_premature_mortality	645.1
28055	Mississippi	Issaquena	age_adjusted_premature_mortality	567.3
28057	Mississippi	Itawamba	age_adjusted_premature_mortality	531
28059	Mississippi	Jackson	age_adjusted_premature_mortality	452.9
28061	Mississippi	Jasper	age_adjusted_premature_mortality	440.2
28063	Mississippi	Jefferson	age_adjusted_premature_mortality	585.9
28065	Mississippi	Jefferson Davis	age_adjusted_premature_mortality	542.7
28067	Mississippi	Jones	age_adjusted_premature_mortality	476.9
28069	Mississippi	Kemper	age_adjusted_premature_mortality	466.8
28071	Mississippi	Lafayette	age_adjusted_premature_mortality	413.4
28073	Mississippi	Lamar	age_adjusted_premature_mortality	356.5
28075	Mississippi	Lauderdale	age_adjusted_premature_mortality	484.6
28077	Mississippi	Lawrence	age_adjusted_premature_mortality	575.6
28079	Mississippi	Leake	age_adjusted_premature_mortality	568
28081	Mississippi	Lee	age_adjusted_premature_mortality	499
28083	Mississippi	Leflore	age_adjusted_premature_mortality	627.5
28085	Mississippi	Lincoln	age_adjusted_premature_mortality	509.3
28087	Mississippi	Lowndes	age_adjusted_premature_mortality	428
28089	Mississippi	Madison	age_adjusted_premature_mortality	487.5
28091	Mississippi	Marion	age_adjusted_premature_mortality	617.9
28093	Mississippi	Marshall	age_adjusted_premature_mortality	516.1
28095	Mississippi	Monroe	age_adjusted_premature_mortality	419.9
28097	Mississippi	Montgomery	age_adjusted_premature_mortality	602.5
28099	Mississippi	Neshoba	age_adjusted_premature_mortality	567.8
28101	Mississippi	Newton	age_adjusted_premature_mortality	506.2
28103	Mississippi	Noxubee	age_adjusted_premature_mortality	445
28105	Mississippi	Oktibbeha	age_adjusted_premature_mortality	382.8
28107	Mississippi	Panola	age_adjusted_premature_mortality	579.5
28109	Mississippi	Pearl River	age_adjusted_premature_mortality	509.7
28111	Mississippi	Perry	age_adjusted_premature_mortality	553.7
28113	Mississippi	Pike	age_adjusted_premature_mortality	578.7
28115	Mississippi	Pontotoc	age_adjusted_premature_mortality	379.1
28117	Mississippi	Prentiss	age_adjusted_premature_mortality	485.4
28119	Mississippi	Quitman	age_adjusted_premature_mortality	762.1
28121	Mississippi	Rankin	age_adjusted_premature_mortality	380.4
28123	Mississippi	Scott	age_adjusted_premature_mortality	589.7
28125	Mississippi	Sharkey	age_adjusted_premature_mortality	583.8
28127	Mississippi	Simpson	age_adjusted_premature_mortality	551.5
28129	Mississippi	Smith	age_adjusted_premature_mortality	428.6
28131	Mississippi	Stone	age_adjusted_premature_mortality	497
28133	Mississippi	Sunflower	age_adjusted_premature_mortality	682.7
28135	Mississippi	Tallahatchie	age_adjusted_premature_mortality	513.3
28137	Mississippi	Tate	age_adjusted_premature_mortality	504.4
28139	Mississippi	Tippah	age_adjusted_premature_mortality	492.1
28141	Mississippi	Tishomingo	age_adjusted_premature_mortality	497.8
28143	Mississippi	Tunica	age_adjusted_premature_mortality	693.6
28145	Mississippi	Union	age_adjusted_premature_mortality	389
28147	Mississippi	Walthall	age_adjusted_premature_mortality	614.1
28149	Mississippi	Warren	age_adjusted_premature_mortality	496.5
28151	Mississippi	Washington	age_adjusted_premature_mortality	656.9
28153	Mississippi	Wayne	age_adjusted_premature_mortality	530.1
28155	Mississippi	Webster	age_adjusted_premature_mortality	578.5
28157	Mississippi	Wilkinson	age_adjusted_premature_mortality	669.2
28159	Mississippi	Winston	age_adjusted_premature_mortality	522
28161	Mississippi	Yalobusha	age_adjusted_premature_mortality	615
28163	Mississippi	Yazoo	age_adjusted_premature_mortality	509.1
29001	Missouri	Adair	age_adjusted_premature_mortality	344.4
29003	Missouri	Andrew	age_adjusted_premature_mortality	311.1
29005	Missouri	Atchison	age_adjusted_premature_mortality	354.6
29007	Missouri	Audrain	age_adjusted_premature_mortality	402.6
29009	Missouri	Barry	age_adjusted_premature_mortality	443.3
29011	Missouri	Barton	age_adjusted_premature_mortality	370
29013	Missouri	Bates	age_adjusted_premature_mortality	367.3
29015	Missouri	Benton	age_adjusted_premature_mortality	457.4
29017	Missouri	Bollinger	age_adjusted_premature_mortality	414.8
29019	Missouri	Boone	age_adjusted_premature_mortality	302.6
29021	Missouri	Buchanan	age_adjusted_premature_mortality	413.4
29023	Missouri	Butler	age_adjusted_premature_mortality	501.7
29025	Missouri	Caldwell	age_adjusted_premature_mortality	455
29027	Missouri	Callaway	age_adjusted_premature_mortality	373.6
29029	Missouri	Camden	age_adjusted_premature_mortality	350.5
29031	Missouri	Cape Girardeau	age_adjusted_premature_mortality	335.7
29033	Missouri	Carroll	age_adjusted_premature_mortality	441.6
29035	Missouri	Carter	age_adjusted_premature_mortality	626.4
29037	Missouri	Cass	age_adjusted_premature_mortality	356.6
29039	Missouri	Cedar	age_adjusted_premature_mortality	466.5
29041	Missouri	Chariton	age_adjusted_premature_mortality	386.3
29043	Missouri	Christian	age_adjusted_premature_mortality	314.1
29045	Missouri	Clark	age_adjusted_premature_mortality	458.7
29047	Missouri	Clay	age_adjusted_premature_mortality	326.2
29049	Missouri	Clinton	age_adjusted_premature_mortality	414.5
29051	Missouri	Cole	age_adjusted_premature_mortality	329.3
29053	Missouri	Cooper	age_adjusted_premature_mortality	414.5
29055	Missouri	Crawford	age_adjusted_premature_mortality	448
29057	Missouri	Dade	age_adjusted_premature_mortality	444.5
29059	Missouri	Dallas	age_adjusted_premature_mortality	419.7
29061	Missouri	Daviess	age_adjusted_premature_mortality	374
29063	Missouri	DeKalb	age_adjusted_premature_mortality	353.9
29065	Missouri	Dent	age_adjusted_premature_mortality	523.4
29067	Missouri	Douglas	age_adjusted_premature_mortality	351.9
29069	Missouri	Dunklin	age_adjusted_premature_mortality	619.6
29071	Missouri	Franklin	age_adjusted_premature_mortality	402.9
29073	Missouri	Gasconade	age_adjusted_premature_mortality	374.8
29075	Missouri	Gentry	age_adjusted_premature_mortality	323.9
29077	Missouri	Greene	age_adjusted_premature_mortality	389.1
29079	Missouri	Grundy	age_adjusted_premature_mortality	386.4
29081	Missouri	Harrison	age_adjusted_premature_mortality	365
29083	Missouri	Henry	age_adjusted_premature_mortality	474.7
29085	Missouri	Hickory	age_adjusted_premature_mortality	418
29087	Missouri	Holt	age_adjusted_premature_mortality	445.4
29089	Missouri	Howard	age_adjusted_premature_mortality	324.9
29091	Missouri	Howell	age_adjusted_premature_mortality	459.5
29093	Missouri	Iron	age_adjusted_premature_mortality	539.4
29095	Missouri	Jackson	age_adjusted_premature_mortality	425.1
29097	Missouri	Jasper	age_adjusted_premature_mortality	430.9
29099	Missouri	Jefferson	age_adjusted_premature_mortality	407.5
29101	Missouri	Johnson	age_adjusted_premature_mortality	337.3
29103	Missouri	Knox	age_adjusted_premature_mortality	477.7
29105	Missouri	Laclede	age_adjusted_premature_mortality	411.9
29107	Missouri	Lafayette	age_adjusted_premature_mortality	374.6
29109	Missouri	Lawrence	age_adjusted_premature_mortality	407.6
29111	Missouri	Lewis	age_adjusted_premature_mortality	397.6
29113	Missouri	Lincoln	age_adjusted_premature_mortality	398.1
29115	Missouri	Linn	age_adjusted_premature_mortality	442.5
29117	Missouri	Livingston	age_adjusted_premature_mortality	404.1
29119	Missouri	McDonald	age_adjusted_premature_mortality	501.9
29121	Missouri	Macon	age_adjusted_premature_mortality	385
29123	Missouri	Madison	age_adjusted_premature_mortality	570.1
29125	Missouri	Maries	age_adjusted_premature_mortality	372.1
29127	Missouri	Marion	age_adjusted_premature_mortality	399.2
29129	Missouri	Mercer	age_adjusted_premature_mortality	294.3
29131	Missouri	Miller	age_adjusted_premature_mortality	413.2
