FIPS	State	County	Variable	infant_mortality_rate
30033	Montana	Garfield	infant_mortality_rate	
30035	Montana	Glacier	infant_mortality_rate	
30037	Montana	Golden Valley	infant_mortality_rate	
30039	Montana	Granite	infant_mortality_rate	
30041	Montana	Hill	infant_mortality_rate	792.4
30043	Montana	Jefferson	infant_mortality_rate	
30045	Montana	Judith Basin	infant_mortality_rate	
30047	Montana	Lake	infant_mortality_rate	860.8
30049	Montana	Lewis and Clark	infant_mortality_rate	515.1
30051	Montana	Liberty	infant_mortality_rate	
30053	Montana	Lincoln	infant_mortality_rate	
30055	Montana	McCone	infant_mortality_rate	
30057	Montana	Madison	infant_mortality_rate	
30059	Montana	Meagher	infant_mortality_rate	
30061	Montana	Mineral	infant_mortality_rate	
30063	Montana	Missoula	infant_mortality_rate	463.8
30065	Montana	Musselshell	infant_mortality_rate	
30067	Montana	Park	infant_mortality_rate	
30069	Montana	Petroleum	infant_mortality_rate	
30071	Montana	Phillips	infant_mortality_rate	
30073	Montana	Pondera	infant_mortality_rate	
30075	Montana	Powder River	infant_mortality_rate	
30077	Montana	Powell	infant_mortality_rate	
30079	Montana	Prairie	infant_mortality_rate	
30081	Montana	Ravalli	infant_mortality_rate	789.2
30083	Montana	Richland	infant_mortality_rate	
30085	Montana	Roosevelt	infant_mortality_rate	1427.1
30087	Montana	Rosebud	infant_mortality_rate	
30089	Montana	Sanders	infant_mortality_rate	
30091	Montana	Sheridan	infant_mortality_rate	
30093	Montana	Silver Bow	infant_mortality_rate	
30095	Montana	Stillwater	infant_mortality_rate	
30097	Montana	Sweet Grass	infant_mortality_rate	
30099	Montana	Teton	infant_mortality_rate	
30101	Montana	Toole	infant_mortality_rate	
30103	Montana	Treasure	infant_mortality_rate	
30105	Montana	Valley	infant_mortality_rate	
30107	Montana	Wheatland	infant_mortality_rate	
30109	Montana	Wibaux	infant_mortality_rate	
30111	Montana	Yellowstone	infant_mortality_rate	733.5
31001	Nebraska	Adams	infant_mortality_rate	633.8
31003	Nebraska	Antelope	infant_mortality_rate	
31005	Nebraska	Arthur	infant_mortality_rate	
31007	Nebraska	Banner	infant_mortality_rate	
31009	Nebraska	Blaine	infant_mortality_rate	
31011	Nebraska	Boone	infant_mortality_rate	
31013	Nebraska	Box Butte	infant_mortality_rate	
31015	Nebraska	Boyd	infant_mortality_rate	
31017	Nebraska	Brown	infant_mortality_rate	
31019	Nebraska	Buffalo	infant_mortality_rate	453.4
31021	Nebraska	Burt	infant_mortality_rate	
31023	Nebraska	Butler	infant_mortality_rate	
31025	Nebraska	Cass	infant_mortality_rate	
31027	Nebraska	Cedar	infant_mortality_rate	
31029	Nebraska	Chase	infant_mortality_rate	
31031	Nebraska	Cherry	infant_mortality_rate	
31033	Nebraska	Cheyenne	infant_mortality_rate	
31035	Nebraska	Clay	infant_mortality_rate	
31037	Nebraska	Colfax	infant_mortality_rate	
31039	Nebraska	Cuming	infant_mortality_rate	
31041	Nebraska	Custer	infant_mortality_rate	
31043	Nebraska	Dakota	infant_mortality_rate	659.2
31045	Nebraska	Dawes	infant_mortality_rate	
31047	Nebraska	Dawson	infant_mortality_rate	783.7
31049	Nebraska	Deuel	infant_mortality_rate	
31051	Nebraska	Dixon	infant_mortality_rate	
31053	Nebraska	Dodge	infant_mortality_rate	524.8
31055	Nebraska	Douglas	infant_mortality_rate	656.3
31057	Nebraska	Dundy	infant_mortality_rate	
31059	Nebraska	Fillmore	infant_mortality_rate	
31061	Nebraska	Franklin	infant_mortality_rate	
31063	Nebraska	Frontier	infant_mortality_rate	
31065	Nebraska	Furnas	infant_mortality_rate	
31067	Nebraska	Gage	infant_mortality_rate	729.9
31069	Nebraska	Garden	infant_mortality_rate	
31071	Nebraska	Garfield	infant_mortality_rate	
31073	Nebraska	Gosper	infant_mortality_rate	
31075	Nebraska	Grant	infant_mortality_rate	
31077	Nebraska	Greeley	infant_mortality_rate	
31079	Nebraska	Hall	infant_mortality_rate	503.3
31081	Nebraska	Hamilton	infant_mortality_rate	
31083	Nebraska	Harlan	infant_mortality_rate	
31085	Nebraska	Hayes	infant_mortality_rate	
31087	Nebraska	Hitchcock	infant_mortality_rate	
31089	Nebraska	Holt	infant_mortality_rate	
31091	Nebraska	Hooker	infant_mortality_rate	
31093	Nebraska	Howard	infant_mortality_rate	
31095	Nebraska	Jefferson	infant_mortality_rate	
31097	Nebraska	Johnson	infant_mortality_rate	
31099	Nebraska	Kearney	infant_mortality_rate	
31101	Nebraska	Keith	infant_mortality_rate	2594.3
31103	Nebraska	Keya Paha	infant_mortality_rate	
31105	Nebraska	Kimball	infant_mortality_rate	
31107	Nebraska	Knox	infant_mortality_rate	
31109	Nebraska	Lancaster	infant_mortality_rate	566.8
31111	Nebraska	Lincoln	infant_mortality_rate	582.8
31113	Nebraska	Logan	infant_mortality_rate	
31115	Nebraska	Loup	infant_mortality_rate	
31117	Nebraska	McPherson	infant_mortality_rate	
31119	Nebraska	Madison	infant_mortality_rate	667.2
31121	Nebraska	Merrick	infant_mortality_rate	
31123	Nebraska	Morrill	infant_mortality_rate	
31125	Nebraska	Nance	infant_mortality_rate	
31127	Nebraska	Nemaha	infant_mortality_rate	
31129	Nebraska	Nuckolls	infant_mortality_rate	
31131	Nebraska	Otoe	infant_mortality_rate	
31133	Nebraska	Pawnee	infant_mortality_rate	
31135	Nebraska	Perkins	infant_mortality_rate	
31137	Nebraska	Phelps	infant_mortality_rate	
31139	Nebraska	Pierce	infant_mortality_rate	
31141	Nebraska	Platte	infant_mortality_rate	625.5
31143	Nebraska	Polk	infant_mortality_rate	
31145	Nebraska	Red Willow	infant_mortality_rate	
31147	Nebraska	Richardson	infant_mortality_rate	
31149	Nebraska	Rock	infant_mortality_rate	
31151	Nebraska	Saline	infant_mortality_rate	
31153	Nebraska	Sarpy	infant_mortality_rate	423.7
31155	Nebraska	Saunders	infant_mortality_rate	
31157	Nebraska	Scotts Bluff	infant_mortality_rate	707.1
31159	Nebraska	Seward	infant_mortality_rate	
31161	Nebraska	Sheridan	infant_mortality_rate	
31163	Nebraska	Sherman	infant_mortality_rate	
31165	Nebraska	Sioux	infant_mortality_rate	
31167	Nebraska	Stanton	infant_mortality_rate	
31169	Nebraska	Thayer	infant_mortality_rate	
31171	Nebraska	Thomas	infant_mortality_rate	
31173	Nebraska	Thurston	infant_mortality_rate	
31175	Nebraska	Valley	infant_mortality_rate	
31177	Nebraska	Washington	infant_mortality_rate	
31179	Nebraska	Wayne	infant_mortality_rate	
31181	Nebraska	Webster	infant_mortality_rate	
31183	Nebraska	Wheeler	infant_mortality_rate	
31185	Nebraska	York	infant_mortality_rate	
32001	Nevada	Churchill	infant_mortality_rate	
32003	Nevada	Clark	infant_mortality_rate	607.3
32005	Nevada	Douglas	infant_mortality_rate	
32007	Nevada	Elko	infant_mortality_rate	599.3
32009	Nevada	Esmeralda	infant_mortality_rate	
32011	Nevada	Eureka	infant_mortality_rate	
32013	Nevada	Humboldt	infant_mortality_rate	
32015	Nevada	Lander	infant_mortality_rate	
32017	Nevada	Lincoln	infant_mortality_rate	
32019	Nevada	Lyon	infant_mortality_rate	344.3
32021	Nevada	Mineral	infant_mortality_rate	
32023	Nevada	Nye	infant_mortality_rate	786.4
32027	Nevada	Pershing	infant_mortality_rate	
32029	Nevada	Storey	infant_mortality_rate	
32031	Nevada	Washoe	infant_mortality_rate	694.7
32033	Nevada	White Pine	infant_mortality_rate	
32510	Nevada	Carson City	infant_mortality_rate	442.2
33001	New Hampshire	Belknap	infant_mortality_rate	
33003	New Hampshire	Carroll	infant_mortality_rate	695.6
33005	New Hampshire	Cheshire	infant_mortality_rate	344.5
33007	New Hampshire	Coos	infant_mortality_rate	686.3
33009	New Hampshire	Grafton	infant_mortality_rate	530.6
33011	New Hampshire	Hillsborough	infant_mortality_rate	435.2
33013	New Hampshire	Merrimack	infant_mortality_rate	561
33015	New Hampshire	Rockingham	infant_mortality_rate	476.6
33017	New Hampshire	Strafford	infant_mortality_rate	591.9
33019	New Hampshire	Sullivan	infant_mortality_rate	614.9
34001	New Jersey	Atlantic	infant_mortality_rate	878.8
34003	New Jersey	Bergen	infant_mortality_rate	337
34005	New Jersey	Burlington	infant_mortality_rate	614.3
34007	New Jersey	Camden	infant_mortality_rate	846.6
34009	New Jersey	Cape May	infant_mortality_rate	656.3
34011	New Jersey	Cumberland	infant_mortality_rate	1025.9
34013	New Jersey	Essex	infant_mortality_rate	799.2
34015	New Jersey	Gloucester	infant_mortality_rate	472.9
34017	New Jersey	Hudson	infant_mortality_rate	467.1
34019	New Jersey	Hunterdon	infant_mortality_rate	267
34021	New Jersey	Mercer	infant_mortality_rate	929.1
34023	New Jersey	Middlesex	infant_mortality_rate	429.9
34025	New Jersey	Monmouth	infant_mortality_rate	417.9
34027	New Jersey	Morris	infant_mortality_rate	367.8
34029	New Jersey	Ocean	infant_mortality_rate	356.9
34031	New Jersey	Passaic	infant_mortality_rate	493.5
34033	New Jersey	Salem	infant_mortality_rate	1003.3
34035	New Jersey	Somerset	infant_mortality_rate	281.7
34037	New Jersey	Sussex	infant_mortality_rate	524.1
34039	New Jersey	Union	infant_mortality_rate	552.6
34041	New Jersey	Warren	infant_mortality_rate	509.3
35001	New Mexico	Bernalillo	infant_mortality_rate	551.1
35003	New Mexico	Catron	infant_mortality_rate	
35005	New Mexico	Chaves	infant_mortality_rate	846.5
35006	New Mexico	Cibola	infant_mortality_rate	701.3
35007	New Mexico	Colfax	infant_mortality_rate	1642
35009	New Mexico	Curry	infant_mortality_rate	598.5
35011	New Mexico	De Baca	infant_mortality_rate	
35013	New Mexico	Dona Ana	infant_mortality_rate	541.5
35015	New Mexico	Eddy	infant_mortality_rate	817.7
35017	New Mexico	Grant	infant_mortality_rate	
35019	New Mexico	Guadalupe	infant_mortality_rate	
35021	New Mexico	Harding	infant_mortality_rate	
35023	New Mexico	Hidalgo	infant_mortality_rate	
35025	New Mexico	Lea	infant_mortality_rate	683.6
35027	New Mexico	Lincoln	infant_mortality_rate	
35028	New Mexico	Los Alamos	infant_mortality_rate	
35029	New Mexico	Luna	infant_mortality_rate	
35031	New Mexico	McKinley	infant_mortality_rate	699.6
35033	New Mexico	Mora	infant_mortality_rate	
35035	New Mexico	Otero	infant_mortality_rate	537.7
35037	New Mexico	Quay	infant_mortality_rate	
35039	New Mexico	Rio Arriba	infant_mortality_rate	639.9
35041	New Mexico	Roosevelt	infant_mortality_rate	885.5
35043	New Mexico	Sandoval	infant_mortality_rate	411.8
35045	New Mexico	San Juan	infant_mortality_rate	561.3
35047	New Mexico	San Miguel	infant_mortality_rate	585.1
35049	New Mexico	Santa Fe	infant_mortality_rate	530
35051	New Mexico	Sierra	infant_mortality_rate	
35053	New Mexico	Socorro	infant_mortality_rate	798.1
35055	New Mexico	Taos	infant_mortality_rate	570.1
35057	New Mexico	Torrance	infant_mortality_rate	
35059	New Mexico	Union	infant_mortality_rate	
35061	New Mexico	Valencia	infant_mortality_rate	436.4
36001	New York	Albany	infant_mortality_rate	852.9
36003	New York	Allegany	infant_mortality_rate	377.4
36005	New York	Bronx	infant_mortality_rate	672.2
36007	New York	Broome	infant_mortality_rate	900.6
36009	New York	Cattaraugus	infant_mortality_rate	595.9
36011	New York	Cayuga	infant_mortality_rate	628.6
36013	New York	Chautauqua	infant_mortality_rate	671.7
36015	New York	Chemung	infant_mortality_rate	653.8
36017	New York	Chenango	infant_mortality_rate	515.1
36019	New York	Clinton	infant_mortality_rate	611.6
36021	New York	Columbia	infant_mortality_rate	803.9
36023	New York	Cortland	infant_mortality_rate	710
36025	New York	Delaware	infant_mortality_rate	
36027	New York	Dutchess	infant_mortality_rate	489.3
36029	New York	Erie	infant_mortality_rate	816.7
36031	New York	Essex	infant_mortality_rate	
36033	New York	Franklin	infant_mortality_rate	389.4
36035	New York	Fulton	infant_mortality_rate	462.8
36037	New York	Genesee	infant_mortality_rate	560.5
36039	New York	Greene	infant_mortality_rate	
36041	New York	Hamilton	infant_mortality_rate	
36043	New York	Herkimer	infant_mortality_rate	748.3
36045	New York	Jefferson	infant_mortality_rate	638.4
36047	New York	Kings	infant_mortality_rate	584.3
36049	New York	Lewis	infant_mortality_rate	
36051	New York	Livingston	infant_mortality_rate	423
36053	New York	Madison	infant_mortality_rate	373.8
36055	New York	Monroe	infant_mortality_rate	780.7
36057	New York	Montgomery	infant_mortality_rate	565.1
36059	New York	Nassau	infant_mortality_rate	504.6
36061	New York	New York	infant_mortality_rate	458.2
36063	New York	Niagara	infant_mortality_rate	596.8
36065	New York	Oneida	infant_mortality_rate	660.1
36067	New York	Onondaga	infant_mortality_rate	698
36069	New York	Ontario	infant_mortality_rate	700.7
36071	New York	Orange	infant_mortality_rate	551.1
36073	New York	Orleans	infant_mortality_rate	478.3
36075	New York	Oswego	infant_mortality_rate	498.9
36077	New York	Otsego	infant_mortality_rate	438.4
36079	New York	Putnam	infant_mortality_rate	375.9
36081	New York	Queens	infant_mortality_rate	520.3
36083	New York	Rensselaer	infant_mortality_rate	513.7
36085	New York	Richmond	infant_mortality_rate	449.1
36087	New York	Rockland	infant_mortality_rate	387.5
36089	New York	St. Lawrence	infant_mortality_rate	619.9
36091	New York	Saratoga	infant_mortality_rate	357.1
36093	New York	Schenectady	infant_mortality_rate	623
36095	New York	Schoharie	infant_mortality_rate	
36097	New York	Schuyler	infant_mortality_rate	
36099	New York	Seneca	infant_mortality_rate	608.3
36101	New York	Steuben	infant_mortality_rate	515.9
36103	New York	Suffolk	infant_mortality_rate	451.6
36105	New York	Sullivan	infant_mortality_rate	682.6
36107	New York	Tioga	infant_mortality_rate	579.9
36109	New York	Tompkins	infant_mortality_rate	297.1
36111	New York	Ulster	infant_mortality_rate	552.9
36113	New York	Warren	infant_mortality_rate	574.4
36115	New York	Washington	infant_mortality_rate	693.6
36117	New York	Wayne	infant_mortality_rate	487.3
36119	New York	Westchester	infant_mortality_rate	524.9
36121	New York	Wyoming	infant_mortality_rate	469
36123	New York	Yates	infant_mortality_rate	
37001	North Carolina	Alamance	infant_mortality_rate	708.2
37003	North Carolina	Alexander	infant_mortality_rate	543.5
37005	North Carolina	Alleghany	infant_mortality_rate	
37007	North Carolina	Anson	infant_mortality_rate	583.8
37009	North Carolina	Ashe	infant_mortality_rate	
37011	North Carolina	Avery	infant_mortality_rate	
37013	North Carolina	Beaufort	infant_mortality_rate	646.7
37015	North Carolina	Bertie	infant_mortality_rate	1631.3
37017	North Carolina	Bladen	infant_mortality_rate	851.1
37019	North Carolina	Brunswick	infant_mortality_rate	675.8
37021	North Carolina	Buncombe	infant_mortality_rate	543.9
37023	North Carolina	Burke	infant_mortality_rate	890.3
37025	North Carolina	Cabarrus	infant_mortality_rate	497.8
37027	North Carolina	Caldwell	infant_mortality_rate	840.9
37029	North Carolina	Camden	infant_mortality_rate	
37031	North Carolina	Carteret	infant_mortality_rate	598.1
37033	North Carolina	Caswell	infant_mortality_rate	1262.4
37035	North Carolina	Catawba	infant_mortality_rate	778.3
37037	North Carolina	Chatham	infant_mortality_rate	551.6
37039	North Carolina	Cherokee	infant_mortality_rate	1073.7
37041	North Carolina	Chowan	infant_mortality_rate	
37043	North Carolina	Clay	infant_mortality_rate	
37045	North Carolina	Cleveland	infant_mortality_rate	866.6
37047	North Carolina	Columbus	infant_mortality_rate	1405.2
37049	North Carolina	Craven	infant_mortality_rate	943.6
37051	North Carolina	Cumberland	infant_mortality_rate	1045.8
37053	North Carolina	Currituck	infant_mortality_rate	1249.1
37055	North Carolina	Dare	infant_mortality_rate	
37057	North Carolina	Davidson	infant_mortality_rate	852.8
37059	North Carolina	Davie	infant_mortality_rate	452.1
37061	North Carolina	Duplin	infant_mortality_rate	849.4
37063	North Carolina	Durham	infant_mortality_rate	723.1
37065	North Carolina	Edgecombe	infant_mortality_rate	1111.4
37067	North Carolina	Forsyth	infant_mortality_rate	1091
37069	North Carolina	Franklin	infant_mortality_rate	621
37071	North Carolina	Gaston	infant_mortality_rate	1046
37073	North Carolina	Gates	infant_mortality_rate	
37075	North Carolina	Graham	infant_mortality_rate	
37077	North Carolina	Granville	infant_mortality_rate	451.4
37079	North Carolina	Greene	infant_mortality_rate	1053.4
37081	North Carolina	Guilford	infant_mortality_rate	1023.9
37083	North Carolina	Halifax	infant_mortality_rate	1391.5
37085	North Carolina	Harnett	infant_mortality_rate	833.8
37087	North Carolina	Haywood	infant_mortality_rate	678.7
37089	North Carolina	Henderson	infant_mortality_rate	558.9
37091	North Carolina	Hertford	infant_mortality_rate	1858.7
37093	North Carolina	Hoke	infant_mortality_rate	587.6
37095	North Carolina	Hyde	infant_mortality_rate	
37097	North Carolina	Iredell	infant_mortality_rate	707.4
37099	North Carolina	Jackson	infant_mortality_rate	817.2
37101	North Carolina	Johnston	infant_mortality_rate	683.6
37103	North Carolina	Jones	infant_mortality_rate	
37105	North Carolina	Lee	infant_mortality_rate	724
37107	North Carolina	Lenoir	infant_mortality_rate	974.2
37109	North Carolina	Lincoln	infant_mortality_rate	640
37111	North Carolina	McDowell	infant_mortality_rate	457.1
37113	North Carolina	Macon	infant_mortality_rate	
37115	North Carolina	Madison	infant_mortality_rate	
37117	North Carolina	Martin	infant_mortality_rate	1150.3
37119	North Carolina	Mecklenburg	infant_mortality_rate	664.3
37121	North Carolina	Mitchell	infant_mortality_rate	
37123	North Carolina	Montgomery	infant_mortality_rate	908.1
37125	North Carolina	Moore	infant_mortality_rate	652.5
37127	North Carolina	Nash	infant_mortality_rate	1176.5
37129	North Carolina	New Hanover	infant_mortality_rate	475.2
37131	North Carolina	Northampton	infant_mortality_rate	913.2
37133	North Carolina	Onslow	infant_mortality_rate	744
37135	North Carolina	Orange	infant_mortality_rate	632.6
37137	North Carolina	Pamlico	infant_mortality_rate	
37139	North Carolina	Pasquotank	infant_mortality_rate	1118.2
37141	North Carolina	Pender	infant_mortality_rate	601.6
37143	North Carolina	Perquimans	infant_mortality_rate	1574.8
37145	North Carolina	Person	infant_mortality_rate	636.9
37147	North Carolina	Pitt	infant_mortality_rate	1069.9
37149	North Carolina	Polk	infant_mortality_rate	
37151	North Carolina	Randolph	infant_mortality_rate	754.5
37153	North Carolina	Richmond	infant_mortality_rate	695.8
37155	North Carolina	Robeson	infant_mortality_rate	1508.4
37157	North Carolina	Rockingham	infant_mortality_rate	1022.4
37159	North Carolina	Rowan	infant_mortality_rate	676.2
37161	North Carolina	Rutherford	infant_mortality_rate	615.5
37163	North Carolina	Sampson	infant_mortality_rate	1098.9
37165	North Carolina	Scotland	infant_mortality_rate	904.4
37167	North Carolina	Stanly	infant_mortality_rate	785.6
37169	North Carolina	Stokes	infant_mortality_rate	913.6
37171	North Carolina	Surry	infant_mortality_rate	1039.8
37173	North Carolina	Swain	infant_mortality_rate	
37175	North Carolina	Transylvania	infant_mortality_rate	635.3
37177	North Carolina	Tyrrell	infant_mortality_rate	
37179	North Carolina	Union	infant_mortality_rate	653.9
37181	North Carolina	Vance	infant_mortality_rate	1178.3
37183	North Carolina	Wake	infant_mortality_rate	697.1
37185	North Carolina	Warren	infant_mortality_rate	1095.2
37187	North Carolina	Washington	infant_mortality_rate	1051.5
37189	North Carolina	Watauga	infant_mortality_rate	783.7
37191	North Carolina	Wayne	infant_mortality_rate	879.8
37193	North Carolina	Wilkes	infant_mortality_rate	684.6
37195	North Carolina	Wilson	infant_mortality_rate	959
37197	North Carolina	Yadkin	infant_mortality_rate	1022.3
37199	North Carolina	Yancey	infant_mortality_rate	
38001	North Dakota	Adams	infant_mortality_rate	
38003	North Dakota	Barnes	infant_mortality_rate	
38005	North Dakota	Benson	infant_mortality_rate	1848.7
38007	North Dakota	Billings	infant_mortality_rate	
38009	North Dakota	Bottineau	infant_mortality_rate	
38011	North Dakota	Bowman	infant_mortality_rate	
38013	North Dakota	Burke	infant_mortality_rate	
38015	North Dakota	Burleigh	infant_mortality_rate	745.4
38017	North Dakota	Cass	infant_mortality_rate	589.3
38019	North Dakota	Cavalier	infant_mortality_rate	
38021	North Dakota	Dickey	infant_mortality_rate	
38023	North Dakota	Divide	infant_mortality_rate	
38025	North Dakota	Dunn	infant_mortality_rate	
38027	North Dakota	Eddy	infant_mortality_rate	
38029	North Dakota	Emmons	infant_mortality_rate	
38031	North Dakota	Foster	infant_mortality_rate	
38033	North Dakota	Golden Valley	infant_mortality_rate	
38035	North Dakota	Grand Forks	infant_mortality_rate	418.6
38037	North Dakota	Grant	infant_mortality_rate	
38039	North Dakota	Griggs	infant_mortality_rate	
38041	North Dakota	Hettinger	infant_mortality_rate	
38043	North Dakota	Kidder	infant_mortality_rate	
38045	North Dakota	LaMoure	infant_mortality_rate	
38047	North Dakota	Logan	infant_mortality_rate	
38049	North Dakota	McHenry	infant_mortality_rate	
38051	North Dakota	McIntosh	infant_mortality_rate	
38053	North Dakota	McKenzie	infant_mortality_rate	
38055	North Dakota	McLean	infant_mortality_rate	
38057	North Dakota	Mercer	infant_mortality_rate	
38059	North Dakota	Morton	infant_mortality_rate	982.7
38061	North Dakota	Mountrail	infant_mortality_rate	
38063	North Dakota	Nelson	infant_mortality_rate	
38065	North Dakota	Oliver	infant_mortality_rate	
38067	North Dakota	Pembina	infant_mortality_rate	
38069	North Dakota	Pierce	infant_mortality_rate	
38071	North Dakota	Ramsey	infant_mortality_rate	
38073	North Dakota	Ransom	infant_mortality_rate	
38075	North Dakota	Renville	infant_mortality_rate	
38077	North Dakota	Richland	infant_mortality_rate	
38079	North Dakota	Rolette	infant_mortality_rate	1738
38081	North Dakota	Sargent	infant_mortality_rate	
38083	North Dakota	Sheridan	infant_mortality_rate	
38085	North Dakota	Sioux	infant_mortality_rate	
38087	North Dakota	Slope	infant_mortality_rate	
38089	North Dakota	Stark	infant_mortality_rate	
38091	North Dakota	Steele	infant_mortality_rate	
38093	North Dakota	Stutsman	infant_mortality_rate	
38095	North Dakota	Towner	infant_mortality_rate	
38097	North Dakota	Traill	infant_mortality_rate	
38099	North Dakota	Walsh	infant_mortality_rate	
38101	North Dakota	Ward	infant_mortality_rate	604.4
38103	North Dakota	Wells	infant_mortality_rate	
38105	North Dakota	Williams	infant_mortality_rate	
39001	Ohio	Adams	infant_mortality_rate	954.3
39003	Ohio	Allen	infant_mortality_rate	748.1
39005	Ohio	Ashland	infant_mortality_rate	583.8
39007	Ohio	Ashtabula	infant_mortality_rate	816.6
39009	Ohio	Athens	infant_mortality_rate	579.1
39011	Ohio	Auglaize	infant_mortality_rate	495.5
39013	Ohio	Belmont	infant_mortality_rate	543.8
39015	Ohio	Brown	infant_mortality_rate	900.6
39017	Ohio	Butler	infant_mortality_rate	671.4
39019	Ohio	Carroll	infant_mortality_rate	
39021	Ohio	Champaign	infant_mortality_rate	597.1
39023	Ohio	Clark	infant_mortality_rate	742.7
39025	Ohio	Clermont	infant_mortality_rate	579.3
39027	Ohio	Clinton	infant_mortality_rate	940.2
39029	Ohio	Columbiana	infant_mortality_rate	637.8
39031	Ohio	Coshocton	infant_mortality_rate	853.5
39033	Ohio	Crawford	infant_mortality_rate	752.5
39035	Ohio	Cuyahoga	infant_mortality_rate	1028.2
39037	Ohio	Darke	infant_mortality_rate	526.5
39039	Ohio	Defiance	infant_mortality_rate	628.2
39041	Ohio	Delaware	infant_mortality_rate	383.8
39043	Ohio	Erie	infant_mortality_rate	835
39045	Ohio	Fairfield	infant_mortality_rate	504.2
39047	Ohio	Fayette	infant_mortality_rate	654.9
39049	Ohio	Franklin	infant_mortality_rate	918.7
39051	Ohio	Fulton	infant_mortality_rate	473.2
39053	Ohio	Gallia	infant_mortality_rate	827.7
39055	Ohio	Geauga	infant_mortality_rate	481.7
39057	Ohio	Greene	infant_mortality_rate	667.2
39059	Ohio	Guernsey	infant_mortality_rate	535.2
39061	Ohio	Hamilton	infant_mortality_rate	1149.3
39063	Ohio	Hancock	infant_mortality_rate	678.4
39065	Ohio	Hardin	infant_mortality_rate	472.8
39067	Ohio	Harrison	infant_mortality_rate	1000
39069	Ohio	Henry	infant_mortality_rate	561.8
39071	Ohio	Highland	infant_mortality_rate	663.3
39073	Ohio	Hocking	infant_mortality_rate	571.4
39075	Ohio	Holmes	infant_mortality_rate	686.2
39077	Ohio	Huron	infant_mortality_rate	636
39079	Ohio	Jackson	infant_mortality_rate	830.3
39081	Ohio	Jefferson	infant_mortality_rate	771.3
39083	Ohio	Knox	infant_mortality_rate	577.1
39085	Ohio	Lake	infant_mortality_rate	537.1
39087	Ohio	Lawrence	infant_mortality_rate	911
39089	Ohio	Licking	infant_mortality_rate	637.6
39091	Ohio	Logan	infant_mortality_rate	678.4
39093	Ohio	Lorain	infant_mortality_rate	760.3
39095	Ohio	Lucas	infant_mortality_rate	826.2
39097	Ohio	Madison	infant_mortality_rate	820.6
39099	Ohio	Mahoning	infant_mortality_rate	864.1
39101	Ohio	Marion	infant_mortality_rate	607.5
39103	Ohio	Medina	infant_mortality_rate	345.7
39105	Ohio	Meigs	infant_mortality_rate	939
39107	Ohio	Mercer	infant_mortality_rate	346.4
39109	Ohio	Miami	infant_mortality_rate	613.2
39111	Ohio	Monroe	infant_mortality_rate	
39113	Ohio	Montgomery	infant_mortality_rate	777.4
39115	Ohio	Morgan	infant_mortality_rate	
39117	Ohio	Morrow	infant_mortality_rate	544.4
39119	Ohio	Muskingum	infant_mortality_rate	776.9
39121	Ohio	Noble	infant_mortality_rate	
39123	Ohio	Ottawa	infant_mortality_rate	634.1
39125	Ohio	Paulding	infant_mortality_rate	
39127	Ohio	Perry	infant_mortality_rate	581.2
39129	Ohio	Pickaway	infant_mortality_rate	614.7
39131	Ohio	Pike	infant_mortality_rate	861.2
39133	Ohio	Portage	infant_mortality_rate	767.3
39135	Ohio	Preble	infant_mortality_rate	532.7
39137	Ohio	Putnam	infant_mortality_rate	375.1
39139	Ohio	Richland	infant_mortality_rate	790.9
39141	Ohio	Ross	infant_mortality_rate	616
39143	Ohio	Sandusky	infant_mortality_rate	592.5
39145	Ohio	Scioto	infant_mortality_rate	919.6
39147	Ohio	Seneca	infant_mortality_rate	685.7
39149	Ohio	Shelby	infant_mortality_rate	620.2
39151	Ohio	Stark	infant_mortality_rate	819
39153	Ohio	Summit	infant_mortality_rate	721.5
39155	Ohio	Trumbull	infant_mortality_rate	838.5
39157	Ohio	Tuscarawas	infant_mortality_rate	585.7
39159	Ohio	Union	infant_mortality_rate	871.7
39161	Ohio	Van Wert	infant_mortality_rate	547.6
39163	Ohio	Vinton	infant_mortality_rate	
39165	Ohio	Warren	infant_mortality_rate	617.3
39167	Ohio	Washington	infant_mortality_rate	952.7
39169	Ohio	Wayne	infant_mortality_rate	623.6
39171	Ohio	Williams	infant_mortality_rate	712.9
39173	Ohio	Wood	infant_mortality_rate	624.6
39175	Ohio	Wyandot	infant_mortality_rate	
40001	Oklahoma	Adair	infant_mortality_rate	958.2
40003	Oklahoma	Alfalfa	infant_mortality_rate	
40005	Oklahoma	Atoka	infant_mortality_rate	
40007	Oklahoma	Beaver	infant_mortality_rate	
40009	Oklahoma	Beckham	infant_mortality_rate	927
40011	Oklahoma	Blaine	infant_mortality_rate	1156.1
40013	Oklahoma	Bryan	infant_mortality_rate	397.7
40015	Oklahoma	Caddo	infant_mortality_rate	748.2
40017	Oklahoma	Canadian	infant_mortality_rate	574.9
40019	Oklahoma	Carter	infant_mortality_rate	774.4
40021	Oklahoma	Cherokee	infant_mortality_rate	564.8
40023	Oklahoma	Choctaw	infant_mortality_rate	1083.3
40025	Oklahoma	Cimarron	infant_mortality_rate	
40027	Oklahoma	Cleveland	infant_mortality_rate	495.9
40029	Oklahoma	Coal	infant_mortality_rate	
40031	Oklahoma	Comanche	infant_mortality_rate	1141.5
40033	Oklahoma	Cotton	infant_mortality_rate	
40035	Oklahoma	Craig	infant_mortality_rate	1547.6
