FIPS	State	County	Variable	homicide_rate
48059	Texas	Callahan	homicide_rate	
48061	Texas	Cameron	homicide_rate	2
48063	Texas	Camp	homicide_rate	
48065	Texas	Carson	homicide_rate	
48067	Texas	Cass	homicide_rate	
48069	Texas	Castro	homicide_rate	
48071	Texas	Chambers	homicide_rate	7
48073	Texas	Cherokee	homicide_rate	
48075	Texas	Childress	homicide_rate	
48077	Texas	Clay	homicide_rate	
48079	Texas	Cochran	homicide_rate	
48081	Texas	Coke	homicide_rate	
48083	Texas	Coleman	homicide_rate	
48085	Texas	Collin	homicide_rate	2
48087	Texas	Collingsworth	homicide_rate	
48089	Texas	Colorado	homicide_rate	
48091	Texas	Comal	homicide_rate	2
48093	Texas	Comanche	homicide_rate	
48095	Texas	Concho	homicide_rate	
48097	Texas	Cooke	homicide_rate	6
48099	Texas	Coryell	homicide_rate	3
48101	Texas	Cottle	homicide_rate	
48103	Texas	Crane	homicide_rate	
48105	Texas	Crockett	homicide_rate	
48107	Texas	Crosby	homicide_rate	
48109	Texas	Culberson	homicide_rate	
48111	Texas	Dallam	homicide_rate	
48113	Texas	Dallas	homicide_rate	10
48115	Texas	Dawson	homicide_rate	
48117	Texas	Deaf Smith	homicide_rate	
48119	Texas	Delta	homicide_rate	
48121	Texas	Denton	homicide_rate	3
48123	Texas	DeWitt	homicide_rate	
48125	Texas	Dickens	homicide_rate	
48127	Texas	Dimmit	homicide_rate	
48129	Texas	Donley	homicide_rate	
48131	Texas	Duval	homicide_rate	
48133	Texas	Eastland	homicide_rate	
48135	Texas	Ector	homicide_rate	6
48137	Texas	Edwards	homicide_rate	
48139	Texas	Ellis	homicide_rate	4
48141	Texas	El Paso	homicide_rate	3
48143	Texas	Erath	homicide_rate	4
48145	Texas	Falls	homicide_rate	
48147	Texas	Fannin	homicide_rate	4
48149	Texas	Fayette	homicide_rate	6
48151	Texas	Fisher	homicide_rate	
48153	Texas	Floyd	homicide_rate	
48155	Texas	Foard	homicide_rate	
48157	Texas	Fort Bend	homicide_rate	5
48159	Texas	Franklin	homicide_rate	
48161	Texas	Freestone	homicide_rate	
48163	Texas	Frio	homicide_rate	9
48165	Texas	Gaines	homicide_rate	
48167	Texas	Galveston	homicide_rate	7
48169	Texas	Garza	homicide_rate	
48171	Texas	Gillespie	homicide_rate	
48173	Texas	Glasscock	homicide_rate	
48175	Texas	Goliad	homicide_rate	
48177	Texas	Gonzales	homicide_rate	
48179	Texas	Gray	homicide_rate	
48181	Texas	Grayson	homicide_rate	5
48183	Texas	Gregg	homicide_rate	9
48185	Texas	Grimes	homicide_rate	
48187	Texas	Guadalupe	homicide_rate	3
48189	Texas	Hale	homicide_rate	
48191	Texas	Hall	homicide_rate	
48193	Texas	Hamilton	homicide_rate	
48195	Texas	Hansford	homicide_rate	
48197	Texas	Hardeman	homicide_rate	
48199	Texas	Hardin	homicide_rate	3
48201	Texas	Harris	homicide_rate	10
48203	Texas	Harrison	homicide_rate	9
48205	Texas	Hartley	homicide_rate	
48207	Texas	Haskell	homicide_rate	
48209	Texas	Hays	homicide_rate	2
48211	Texas	Hemphill	homicide_rate	
48213	Texas	Henderson	homicide_rate	4
48215	Texas	Hidalgo	homicide_rate	5
48217	Texas	Hill	homicide_rate	
48219	Texas	Hockley	homicide_rate	
48221	Texas	Hood	homicide_rate	3
48223	Texas	Hopkins	homicide_rate	
48225	Texas	Houston	homicide_rate	
48227	Texas	Howard	homicide_rate	4
48229	Texas	Hudspeth	homicide_rate	
48231	Texas	Hunt	homicide_rate	6
48233	Texas	Hutchinson	homicide_rate	
48235	Texas	Irion	homicide_rate	
48237	Texas	Jack	homicide_rate	
48239	Texas	Jackson	homicide_rate	
48241	Texas	Jasper	homicide_rate	
48243	Texas	Jeff Davis	homicide_rate	
48245	Texas	Jefferson	homicide_rate	9
48247	Texas	Jim Hogg	homicide_rate	
48249	Texas	Jim Wells	homicide_rate	6
48251	Texas	Johnson	homicide_rate	3
48253	Texas	Jones	homicide_rate	
48255	Texas	Karnes	homicide_rate	
48257	Texas	Kaufman	homicide_rate	5
48259	Texas	Kendall	homicide_rate	
48261	Texas	Kenedy	homicide_rate	
48263	Texas	Kent	homicide_rate	
48265	Texas	Kerr	homicide_rate	4
48267	Texas	Kimble	homicide_rate	
48269	Texas	King	homicide_rate	
48271	Texas	Kinney	homicide_rate	
48273	Texas	Kleberg	homicide_rate	
48275	Texas	Knox	homicide_rate	
48277	Texas	Lamar	homicide_rate	5
48279	Texas	Lamb	homicide_rate	
48281	Texas	Lampasas	homicide_rate	
48283	Texas	La Salle	homicide_rate	
48285	Texas	Lavaca	homicide_rate	
48287	Texas	Lee	homicide_rate	
48289	Texas	Leon	homicide_rate	
48291	Texas	Liberty	homicide_rate	8
48293	Texas	Limestone	homicide_rate	9
48295	Texas	Lipscomb	homicide_rate	
48297	Texas	Live Oak	homicide_rate	
48299	Texas	Llano	homicide_rate	
48301	Texas	Loving	homicide_rate	
48303	Texas	Lubbock	homicide_rate	6
48305	Texas	Lynn	homicide_rate	
48307	Texas	McCulloch	homicide_rate	
48309	Texas	McLennan	homicide_rate	6
48311	Texas	McMullen	homicide_rate	
48313	Texas	Madison	homicide_rate	
48315	Texas	Marion	homicide_rate	
48317	Texas	Martin	homicide_rate	
48319	Texas	Mason	homicide_rate	
48321	Texas	Matagorda	homicide_rate	9
48323	Texas	Maverick	homicide_rate	
48325	Texas	Medina	homicide_rate	5
48327	Texas	Menard	homicide_rate	
48329	Texas	Midland	homicide_rate	3
48331	Texas	Milam	homicide_rate	6
48333	Texas	Mills	homicide_rate	
48335	Texas	Mitchell	homicide_rate	
48337	Texas	Montague	homicide_rate	
48339	Texas	Montgomery	homicide_rate	4
48341	Texas	Moore	homicide_rate	
48343	Texas	Morris	homicide_rate	
48345	Texas	Motley	homicide_rate	
48347	Texas	Nacogdoches	homicide_rate	7
48349	Texas	Navarro	homicide_rate	3
48351	Texas	Newton	homicide_rate	
48353	Texas	Nolan	homicide_rate	
48355	Texas	Nueces	homicide_rate	6
48357	Texas	Ochiltree	homicide_rate	
48359	Texas	Oldham	homicide_rate	
48361	Texas	Orange	homicide_rate	5
48363	Texas	Palo Pinto	homicide_rate	7
48365	Texas	Panola	homicide_rate	
48367	Texas	Parker	homicide_rate	3
48369	Texas	Parmer	homicide_rate	
48371	Texas	Pecos	homicide_rate	
48373	Texas	Polk	homicide_rate	9
48375	Texas	Potter	homicide_rate	8
48377	Texas	Presidio	homicide_rate	
48379	Texas	Rains	homicide_rate	
48381	Texas	Randall	homicide_rate	3
48383	Texas	Reagan	homicide_rate	
48385	Texas	Real	homicide_rate	
48387	Texas	Red River	homicide_rate	
48389	Texas	Reeves	homicide_rate	
48391	Texas	Refugio	homicide_rate	
48393	Texas	Roberts	homicide_rate	
48395	Texas	Robertson	homicide_rate	
48397	Texas	Rockwall	homicide_rate	2
48399	Texas	Runnels	homicide_rate	
48401	Texas	Rusk	homicide_rate	6
48403	Texas	Sabine	homicide_rate	
48405	Texas	San Augustine	homicide_rate	
48407	Texas	San Jacinto	homicide_rate	9
48409	Texas	San Patricio	homicide_rate	3
48411	Texas	San Saba	homicide_rate	
48413	Texas	Schleicher	homicide_rate	
48415	Texas	Scurry	homicide_rate	
48417	Texas	Shackelford	homicide_rate	
48419	Texas	Shelby	homicide_rate	9
48421	Texas	Sherman	homicide_rate	
48423	Texas	Smith	homicide_rate	5
48425	Texas	Somervell	homicide_rate	
48427	Texas	Starr	homicide_rate	8
48429	Texas	Stephens	homicide_rate	
48431	Texas	Sterling	homicide_rate	
48433	Texas	Stonewall	homicide_rate	
48435	Texas	Sutton	homicide_rate	
48437	Texas	Swisher	homicide_rate	
48439	Texas	Tarrant	homicide_rate	5
48441	Texas	Taylor	homicide_rate	5
48443	Texas	Terrell	homicide_rate	
48445	Texas	Terry	homicide_rate	
48447	Texas	Throckmorton	homicide_rate	
48449	Texas	Titus	homicide_rate	7
48451	Texas	Tom Green	homicide_rate	4
48453	Texas	Travis	homicide_rate	3
48455	Texas	Trinity	homicide_rate	
48457	Texas	Tyler	homicide_rate	
48459	Texas	Upshur	homicide_rate	6
48461	Texas	Upton	homicide_rate	
48463	Texas	Uvalde	homicide_rate	5
48465	Texas	Val Verde	homicide_rate	4
48467	Texas	Van Zandt	homicide_rate	6
48469	Texas	Victoria	homicide_rate	6
48471	Texas	Walker	homicide_rate	5
48473	Texas	Waller	homicide_rate	8
48475	Texas	Ward	homicide_rate	
48477	Texas	Washington	homicide_rate	
48479	Texas	Webb	homicide_rate	7
48481	Texas	Wharton	homicide_rate	
48483	Texas	Wheeler	homicide_rate	
48485	Texas	Wichita	homicide_rate	5
48487	Texas	Wilbarger	homicide_rate	
48489	Texas	Willacy	homicide_rate	
48491	Texas	Williamson	homicide_rate	1
48493	Texas	Wilson	homicide_rate	4
48495	Texas	Winkler	homicide_rate	
48497	Texas	Wise	homicide_rate	3
48499	Texas	Wood	homicide_rate	4
48501	Texas	Yoakum	homicide_rate	
48503	Texas	Young	homicide_rate	
48505	Texas	Zapata	homicide_rate	
48507	Texas	Zavala	homicide_rate	
49001	Utah	Beaver	homicide_rate	
49003	Utah	Box Elder	homicide_rate	
49005	Utah	Cache	homicide_rate	
49007	Utah	Carbon	homicide_rate	
49009	Utah	Daggett	homicide_rate	
49011	Utah	Davis	homicide_rate	1
49013	Utah	Duchesne	homicide_rate	
49015	Utah	Emery	homicide_rate	
49017	Utah	Garfield	homicide_rate	
49019	Utah	Grand	homicide_rate	
49021	Utah	Iron	homicide_rate	
49023	Utah	Juab	homicide_rate	
49025	Utah	Kane	homicide_rate	
49027	Utah	Millard	homicide_rate	
49029	Utah	Morgan	homicide_rate	
49031	Utah	Piute	homicide_rate	
49033	Utah	Rich	homicide_rate	
49035	Utah	Salt Lake	homicide_rate	3
49037	Utah	San Juan	homicide_rate	
49039	Utah	Sanpete	homicide_rate	
49041	Utah	Sevier	homicide_rate	
49043	Utah	Summit	homicide_rate	
49045	Utah	Tooele	homicide_rate	
49047	Utah	Uintah	homicide_rate	
49049	Utah	Utah	homicide_rate	1
49051	Utah	Wasatch	homicide_rate	
49053	Utah	Washington	homicide_rate	1
49055	Utah	Wayne	homicide_rate	
49057	Utah	Weber	homicide_rate	2
50001	Vermont	Addison	homicide_rate	
50003	Vermont	Bennington	homicide_rate	
50005	Vermont	Caledonia	homicide_rate	
50007	Vermont	Chittenden	homicide_rate	2
50009	Vermont	Essex	homicide_rate	
50011	Vermont	Franklin	homicide_rate	
50013	Vermont	Grand Isle	homicide_rate	
50015	Vermont	Lamoille	homicide_rate	
50017	Vermont	Orange	homicide_rate	
50019	Vermont	Orleans	homicide_rate	
50021	Vermont	Rutland	homicide_rate	2
50023	Vermont	Washington	homicide_rate	
50025	Vermont	Windham	homicide_rate	
50027	Vermont	Windsor	homicide_rate	
51001	Virginia	Accomack	homicide_rate	9
51003	Virginia	Albemarle	homicide_rate	
51005	Virginia	Alleghany	homicide_rate	
51007	Virginia	Amelia	homicide_rate	
51009	Virginia	Amherst	homicide_rate	
51011	Virginia	Appomattox	homicide_rate	10
51013	Virginia	Arlington	homicide_rate	2
51015	Virginia	Augusta	homicide_rate	4
51017	Virginia	Bath	homicide_rate	
51019	Virginia	Bedford	homicide_rate	
51021	Virginia	Bland	homicide_rate	
51023	Virginia	Botetourt	homicide_rate	
51025	Virginia	Brunswick	homicide_rate	
51027	Virginia	Buchanan	homicide_rate	9
51029	Virginia	Buckingham	homicide_rate	
51031	Virginia	Campbell	homicide_rate	5
51033	Virginia	Caroline	homicide_rate	5
51035	Virginia	Carroll	homicide_rate	5
51036	Virginia	Charles City	homicide_rate	
51037	Virginia	Charlotte	homicide_rate	
51041	Virginia	Chesterfield	homicide_rate	5
51043	Virginia	Clarke	homicide_rate	
51045	Virginia	Craig	homicide_rate	
51047	Virginia	Culpeper	homicide_rate	
51049	Virginia	Cumberland	homicide_rate	
51051	Virginia	Dickenson	homicide_rate	
51053	Virginia	Dinwiddie	homicide_rate	6
51057	Virginia	Essex	homicide_rate	
51059	Virginia	Fairfax	homicide_rate	2
51061	Virginia	Fauquier	homicide_rate	4
51063	Virginia	Floyd	homicide_rate	
51065	Virginia	Fluvanna	homicide_rate	
51067	Virginia	Franklin	homicide_rate	4
51069	Virginia	Frederick	homicide_rate	3
51071	Virginia	Giles	homicide_rate	
51073	Virginia	Gloucester	homicide_rate	
51075	Virginia	Goochland	homicide_rate	
51077	Virginia	Grayson	homicide_rate	
51079	Virginia	Greene	homicide_rate	
51081	Virginia	Greensville	homicide_rate	
51083	Virginia	Halifax	homicide_rate	7
51085	Virginia	Hanover	homicide_rate	3
51087	Virginia	Henrico	homicide_rate	6
51089	Virginia	Henry	homicide_rate	10
51091	Virginia	Highland	homicide_rate	
51093	Virginia	Isle of Wight	homicide_rate	5
51095	Virginia	James City	homicide_rate	
51097	Virginia	King and Queen	homicide_rate	
51099	Virginia	King George	homicide_rate	
51101	Virginia	King William	homicide_rate	
51103	Virginia	Lancaster	homicide_rate	
51105	Virginia	Lee	homicide_rate	7
51107	Virginia	Loudoun	homicide_rate	1
51109	Virginia	Louisa	homicide_rate	
51111	Virginia	Lunenburg	homicide_rate	
51113	Virginia	Madison	homicide_rate	
51115	Virginia	Mathews	homicide_rate	
51117	Virginia	Mecklenburg	homicide_rate	6
51119	Virginia	Middlesex	homicide_rate	
51121	Virginia	Montgomery	homicide_rate	4
51125	Virginia	Nelson	homicide_rate	
51127	Virginia	New Kent	homicide_rate	
51131	Virginia	Northampton	homicide_rate	11
51133	Virginia	Northumberland	homicide_rate	
51135	Virginia	Nottoway	homicide_rate	
51137	Virginia	Orange	homicide_rate	4
51139	Virginia	Page	homicide_rate	
51141	Virginia	Patrick	homicide_rate	
51143	Virginia	Pittsylvania	homicide_rate	5
51145	Virginia	Powhatan	homicide_rate	
51147	Virginia	Prince Edward	homicide_rate	
51149	Virginia	Prince George	homicide_rate	4
51153	Virginia	Prince William	homicide_rate	3
51155	Virginia	Pulaski	homicide_rate	
51157	Virginia	Rappahannock	homicide_rate	
51159	Virginia	Richmond	homicide_rate	
51161	Virginia	Roanoke	homicide_rate	3
51163	Virginia	Rockbridge	homicide_rate	
51165	Virginia	Rockingham	homicide_rate	
51167	Virginia	Russell	homicide_rate	
51169	Virginia	Scott	homicide_rate	
51171	Virginia	Shenandoah	homicide_rate	
51173	Virginia	Smyth	homicide_rate	4
51175	Virginia	Southampton	homicide_rate	9
51177	Virginia	Spotsylvania	homicide_rate	2
51179	Virginia	Stafford	homicide_rate	3
51181	Virginia	Surry	homicide_rate	
51183	Virginia	Sussex	homicide_rate	
51185	Virginia	Tazewell	homicide_rate	7
51187	Virginia	Warren	homicide_rate	
51191	Virginia	Washington	homicide_rate	3
51193	Virginia	Westmoreland	homicide_rate	
51195	Virginia	Wise	homicide_rate	
51197	Virginia	Wythe	homicide_rate	
51199	Virginia	York	homicide_rate	
51510	Virginia	Alexandria City	homicide_rate	4
51515	Virginia	Bedford City	homicide_rate	
51520	Virginia	Bristol City	homicide_rate	
51530	Virginia	Buena Vista City	homicide_rate	
51540	Virginia	Charlottesville City	homicide_rate	5
51550	Virginia	Chesapeake City	homicide_rate	7
51570	Virginia	Colonial Heights City	homicide_rate	
51580	Virginia	Covington City	homicide_rate	
51590	Virginia	Danville City	homicide_rate	17
51595	Virginia	Emporia City	homicide_rate	
51600	Virginia	Fairfax City	homicide_rate	
51610	Virginia	Falls Church City	homicide_rate	
51620	Virginia	Franklin City	homicide_rate	
51630	Virginia	Fredericksburg City	homicide_rate	
51640	Virginia	Galax City	homicide_rate	
51650	Virginia	Hampton City	homicide_rate	9
51660	Virginia	Harrisonburg City	homicide_rate	
51670	Virginia	Hopewell City	homicide_rate	13
51678	Virginia	Lexington City	homicide_rate	
51680	Virginia	Lynchburg City	homicide_rate	3
51683	Virginia	Manassas City	homicide_rate	6
51685	Virginia	Manassas Park City	homicide_rate	
51690	Virginia	Martinsville City	homicide_rate	
51700	Virginia	Newport News City	homicide_rate	12
51710	Virginia	Norfolk City	homicide_rate	15
51720	Virginia	Norton City	homicide_rate	
51730	Virginia	Petersburg City	homicide_rate	23
51735	Virginia	Poquoson City	homicide_rate	
51740	Virginia	Portsmouth City	homicide_rate	16
51750	Virginia	Radford City	homicide_rate	
51760	Virginia	Richmond City	homicide_rate	28
51770	Virginia	Roanoke City	homicide_rate	10
51775	Virginia	Salem City	homicide_rate	
51790	Virginia	Staunton City	homicide_rate	6
51800	Virginia	Suffolk City	homicide_rate	7
51810	Virginia	Virginia Beach City	homicide_rate	4
51820	Virginia	Waynesboro City	homicide_rate	
51830	Virginia	Williamsburg City	homicide_rate	
51840	Virginia	Winchester City	homicide_rate	
53001	Washington	Adams	homicide_rate	
53003	Washington	Asotin	homicide_rate	
53005	Washington	Benton	homicide_rate	3
53007	Washington	Chelan	homicide_rate	3
53009	Washington	Clallam	homicide_rate	3
53011	Washington	Clark	homicide_rate	3
53013	Washington	Columbia	homicide_rate	
53015	Washington	Cowlitz	homicide_rate	3
53017	Washington	Douglas	homicide_rate	
53019	Washington	Ferry	homicide_rate	
53021	Washington	Franklin	homicide_rate	4
53023	Washington	Garfield	homicide_rate	
53025	Washington	Grant	homicide_rate	5
53027	Washington	Grays Harbor	homicide_rate	3
53029	Washington	Island	homicide_rate	
53031	Washington	Jefferson	homicide_rate	
53033	Washington	King	homicide_rate	3
53035	Washington	Kitsap	homicide_rate	2
53037	Washington	Kittitas	homicide_rate	
53039	Washington	Klickitat	homicide_rate	
53041	Washington	Lewis	homicide_rate	3
53043	Washington	Lincoln	homicide_rate	
53045	Washington	Mason	homicide_rate	3
53047	Washington	Okanogan	homicide_rate	6
53049	Washington	Pacific	homicide_rate	
53051	Washington	Pend Oreille	homicide_rate	
53053	Washington	Pierce	homicide_rate	4
53055	Washington	San Juan	homicide_rate	
53057	Washington	Skagit	homicide_rate	3
53059	Washington	Skamania	homicide_rate	
53061	Washington	Snohomish	homicide_rate	2
53063	Washington	Spokane	homicide_rate	3
53065	Washington	Stevens	homicide_rate	4
53067	Washington	Thurston	homicide_rate	2
53069	Washington	Wahkiakum	homicide_rate	
53071	Washington	Walla Walla	homicide_rate	
53073	Washington	Whatcom	homicide_rate	2
53075	Washington	Whitman	homicide_rate	
53077	Washington	Yakima	homicide_rate	8
54001	West Virginia	Barbour	homicide_rate	
54003	West Virginia	Berkeley	homicide_rate	4
54005	West Virginia	Boone	homicide_rate	
54007	West Virginia	Braxton	homicide_rate	
54009	West Virginia	Brooke	homicide_rate	
54011	West Virginia	Cabell	homicide_rate	7
54013	West Virginia	Calhoun	homicide_rate	
54015	West Virginia	Clay	homicide_rate	
54017	West Virginia	Doddridge	homicide_rate	
54019	West Virginia	Fayette	homicide_rate	5
54021	West Virginia	Gilmer	homicide_rate	
54023	West Virginia	Grant	homicide_rate	
54025	West Virginia	Greenbrier	homicide_rate	
54027	West Virginia	Hampshire	homicide_rate	
54029	West Virginia	Hancock	homicide_rate	
54031	West Virginia	Hardy	homicide_rate	
54033	West Virginia	Harrison	homicide_rate	5
54035	West Virginia	Jackson	homicide_rate	6
54037	West Virginia	Jefferson	homicide_rate	
54039	West Virginia	Kanawha	homicide_rate	7
54041	West Virginia	Lewis	homicide_rate	
54043	West Virginia	Lincoln	homicide_rate	
54045	West Virginia	Logan	homicide_rate	9
54047	West Virginia	McDowell	homicide_rate	14
54049	West Virginia	Marion	homicide_rate	3
54051	West Virginia	Marshall	homicide_rate	
54053	West Virginia	Mason	homicide_rate	
54055	West Virginia	Mercer	homicide_rate	9
54057	West Virginia	Mineral	homicide_rate	
54059	West Virginia	Mingo	homicide_rate	6
54061	West Virginia	Monongalia	homicide_rate	
54063	West Virginia	Monroe	homicide_rate	
54065	West Virginia	Morgan	homicide_rate	
54067	West Virginia	Nicholas	homicide_rate	6
54069	West Virginia	Ohio	homicide_rate	
54071	West Virginia	Pendleton	homicide_rate	
54073	West Virginia	Pleasants	homicide_rate	
54075	West Virginia	Pocahontas	homicide_rate	
54077	West Virginia	Preston	homicide_rate	5
54079	West Virginia	Putnam	homicide_rate	3
54081	West Virginia	Raleigh	homicide_rate	5
54083	West Virginia	Randolph	homicide_rate	
54085	West Virginia	Ritchie	homicide_rate	
54087	West Virginia	Roane	homicide_rate	
54089	West Virginia	Summers	homicide_rate	
54091	West Virginia	Taylor	homicide_rate	
54093	West Virginia	Tucker	homicide_rate	
54095	West Virginia	Tyler	homicide_rate	
54097	West Virginia	Upshur	homicide_rate	
54099	West Virginia	Wayne	homicide_rate	7
54101	West Virginia	Webster	homicide_rate	
54103	West Virginia	Wetzel	homicide_rate	
54105	West Virginia	Wirt	homicide_rate	
54107	West Virginia	Wood	homicide_rate	3
54109	West Virginia	Wyoming	homicide_rate	8
55001	Wisconsin	Adams	homicide_rate	
55003	Wisconsin	Ashland	homicide_rate	
55005	Wisconsin	Barron	homicide_rate	
55007	Wisconsin	Bayfield	homicide_rate	
55009	Wisconsin	Brown	homicide_rate	2
55011	Wisconsin	Buffalo	homicide_rate	
55013	Wisconsin	Burnett	homicide_rate	
55015	Wisconsin	Calumet	homicide_rate	
55017	Wisconsin	Chippewa	homicide_rate	
55019	Wisconsin	Clark	homicide_rate	
55021	Wisconsin	Columbia	homicide_rate	3
55023	Wisconsin	Crawford	homicide_rate	
55025	Wisconsin	Dane	homicide_rate	2
55027	Wisconsin	Dodge	homicide_rate	
55029	Wisconsin	Door	homicide_rate	
55031	Wisconsin	Douglas	homicide_rate	
55033	Wisconsin	Dunn	homicide_rate	
55035	Wisconsin	Eau Claire	homicide_rate	
55037	Wisconsin	Florence	homicide_rate	
55039	Wisconsin	Fond du Lac	homicide_rate	
55041	Wisconsin	Forest	homicide_rate	
55043	Wisconsin	Grant	homicide_rate	
55045	Wisconsin	Green	homicide_rate	
55047	Wisconsin	Green Lake	homicide_rate	
55049	Wisconsin	Iowa	homicide_rate	
55051	Wisconsin	Iron	homicide_rate	
55053	Wisconsin	Jackson	homicide_rate	
55055	Wisconsin	Jefferson	homicide_rate	
55057	Wisconsin	Juneau	homicide_rate	
55059	Wisconsin	Kenosha	homicide_rate	3
55061	Wisconsin	Kewaunee	homicide_rate	
55063	Wisconsin	La Crosse	homicide_rate	
55065	Wisconsin	Lafayette	homicide_rate	
55067	Wisconsin	Langlade	homicide_rate	
55069	Wisconsin	Lincoln	homicide_rate	
55071	Wisconsin	Manitowoc	homicide_rate	
55073	Wisconsin	Marathon	homicide_rate	2
55075	Wisconsin	Marinette	homicide_rate	
55077	Wisconsin	Marquette	homicide_rate	
55078	Wisconsin	Menominee	homicide_rate	
55079	Wisconsin	Milwaukee	homicide_rate	11
55081	Wisconsin	Monroe	homicide_rate	
55083	Wisconsin	Oconto	homicide_rate	
55085	Wisconsin	Oneida	homicide_rate	
55087	Wisconsin	Outagamie	homicide_rate	1
55089	Wisconsin	Ozaukee	homicide_rate	
55091	Wisconsin	Pepin	homicide_rate	
55093	Wisconsin	Pierce	homicide_rate	
55095	Wisconsin	Polk	homicide_rate	
55097	Wisconsin	Portage	homicide_rate	
55099	Wisconsin	Price	homicide_rate	
55101	Wisconsin	Racine	homicide_rate	4
55103	Wisconsin	Richland	homicide_rate	
55105	Wisconsin	Rock	homicide_rate	3
55107	Wisconsin	Rusk	homicide_rate	
55109	Wisconsin	St. Croix	homicide_rate	
55111	Wisconsin	Sauk	homicide_rate	
55113	Wisconsin	Sawyer	homicide_rate	
55115	Wisconsin	Shawano	homicide_rate	
55117	Wisconsin	Sheboygan	homicide_rate	
55119	Wisconsin	Taylor	homicide_rate	
55121	Wisconsin	Trempealeau	homicide_rate	
55123	Wisconsin	Vernon	homicide_rate	
55125	Wisconsin	Vilas	homicide_rate	
55127	Wisconsin	Walworth	homicide_rate	2
55129	Wisconsin	Washburn	homicide_rate	
55131	Wisconsin	Washington	homicide_rate	2
55133	Wisconsin	Waukesha	homicide_rate	1
55135	Wisconsin	Waupaca	homicide_rate	
55137	Wisconsin	Waushara	homicide_rate	
55139	Wisconsin	Winnebago	homicide_rate	2
55141	Wisconsin	Wood	homicide_rate	
56001	Wyoming	Albany	homicide_rate	
56003	Wyoming	Big Horn	homicide_rate	
56005	Wyoming	Campbell	homicide_rate	
56007	Wyoming	Carbon	homicide_rate	
56009	Wyoming	Converse	homicide_rate	
56011	Wyoming	Crook	homicide_rate	
56013	Wyoming	Fremont	homicide_rate	10
56015	Wyoming	Goshen	homicide_rate	
56017	Wyoming	Hot Springs	homicide_rate	
56019	Wyoming	Johnson	homicide_rate	
56021	Wyoming	Laramie	homicide_rate	4
56023	Wyoming	Lincoln	homicide_rate	
56025	Wyoming	Natrona	homicide_rate	3
56027	Wyoming	Niobrara	homicide_rate	
56029	Wyoming	Park	homicide_rate	
56031	Wyoming	Platte	homicide_rate	
56033	Wyoming	Sheridan	homicide_rate	
56035	Wyoming	Sublette	homicide_rate	
56037	Wyoming	Sweetwater	homicide_rate	
56039	Wyoming	Teton	homicide_rate	
56041	Wyoming	Uinta	homicide_rate	
56043	Wyoming	Washakie	homicide_rate	
56045	Wyoming	Weston	homicide_rate	
