FIPS	State	County	Variable	pcnt_mammography
29510	Missouri	St. Louis City	pcnt_mammography	59.3
30001	Montana	Beaverhead	pcnt_mammography	64.8
30003	Montana	Big Horn	pcnt_mammography	47.1
30005	Montana	Blaine	pcnt_mammography	66.0
30007	Montana	Broadwater	pcnt_mammography	76.3
30009	Montana	Carbon	pcnt_mammography	62.2
30011	Montana	Carter	pcnt_mammography	
30013	Montana	Cascade	pcnt_mammography	76.3
30015	Montana	Chouteau	pcnt_mammography	59.6
30017	Montana	Custer	pcnt_mammography	69.3
30019	Montana	Daniels	pcnt_mammography	61.5
30021	Montana	Dawson	pcnt_mammography	52.4
30023	Montana	Deer Lodge	pcnt_mammography	59.5
30025	Montana	Fallon	pcnt_mammography	55.6
30027	Montana	Fergus	pcnt_mammography	71.7
30029	Montana	Flathead	pcnt_mammography	70.2
30031	Montana	Gallatin	pcnt_mammography	68.2
30033	Montana	Garfield	pcnt_mammography	
30035	Montana	Glacier	pcnt_mammography	46.4
30037	Montana	Golden Valley	pcnt_mammography	
30039	Montana	Granite	pcnt_mammography	63.2
30041	Montana	Hill	pcnt_mammography	56.8
30043	Montana	Jefferson	pcnt_mammography	57.9
30045	Montana	Judith Basin	pcnt_mammography	92.6
30047	Montana	Lake	pcnt_mammography	67.4
30049	Montana	Lewis and Clark	pcnt_mammography	70.0
30051	Montana	Liberty	pcnt_mammography	75.0
30053	Montana	Lincoln	pcnt_mammography	63.3
30055	Montana	McCone	pcnt_mammography	63.6
30057	Montana	Madison	pcnt_mammography	74.4
30059	Montana	Meagher	pcnt_mammography	
30061	Montana	Mineral	pcnt_mammography	50.0
30063	Montana	Missoula	pcnt_mammography	71.8
30065	Montana	Musselshell	pcnt_mammography	61.9
30067	Montana	Park	pcnt_mammography	53.4
30069	Montana	Petroleum	pcnt_mammography	
30071	Montana	Phillips	pcnt_mammography	53.8
30073	Montana	Pondera	pcnt_mammography	56.3
30075	Montana	Powder River	pcnt_mammography	55.2
30077	Montana	Powell	pcnt_mammography	56.6
30079	Montana	Prairie	pcnt_mammography	
30081	Montana	Ravalli	pcnt_mammography	64.9
30083	Montana	Richland	pcnt_mammography	77.5
30085	Montana	Roosevelt	pcnt_mammography	45.5
30087	Montana	Rosebud	pcnt_mammography	64.6
30089	Montana	Sanders	pcnt_mammography	53.7
30091	Montana	Sheridan	pcnt_mammography	54.5
30093	Montana	Silver Bow	pcnt_mammography	63.3
30095	Montana	Stillwater	pcnt_mammography	71.7
30097	Montana	Sweet Grass	pcnt_mammography	70.8
30099	Montana	Teton	pcnt_mammography	69.4
30101	Montana	Toole	pcnt_mammography	62.5
30103	Montana	Treasure	pcnt_mammography	87.5
30105	Montana	Valley	pcnt_mammography	59.8
30107	Montana	Wheatland	pcnt_mammography	54.8
30109	Montana	Wibaux	pcnt_mammography	
30111	Montana	Yellowstone	pcnt_mammography	70.8
31001	Nebraska	Adams	pcnt_mammography	63.6
31003	Nebraska	Antelope	pcnt_mammography	63.8
31005	Nebraska	Arthur	pcnt_mammography	
31007	Nebraska	Banner	pcnt_mammography	
31009	Nebraska	Blaine	pcnt_mammography	
31011	Nebraska	Boone	pcnt_mammography	81.4
31013	Nebraska	Box Butte	pcnt_mammography	52.1
31015	Nebraska	Boyd	pcnt_mammography	63.6
31017	Nebraska	Brown	pcnt_mammography	65.2
31019	Nebraska	Buffalo	pcnt_mammography	67.5
31021	Nebraska	Burt	pcnt_mammography	71.3
31023	Nebraska	Butler	pcnt_mammography	52.0
31025	Nebraska	Cass	pcnt_mammography	57.6
31027	Nebraska	Cedar	pcnt_mammography	62.3
31029	Nebraska	Chase	pcnt_mammography	55.0
31031	Nebraska	Cherry	pcnt_mammography	61.8
31033	Nebraska	Cheyenne	pcnt_mammography	58.8
31035	Nebraska	Clay	pcnt_mammography	61.4
31037	Nebraska	Colfax	pcnt_mammography	72.0
31039	Nebraska	Cuming	pcnt_mammography	69.9
31041	Nebraska	Custer	pcnt_mammography	58.1
31043	Nebraska	Dakota	pcnt_mammography	53.1
31045	Nebraska	Dawes	pcnt_mammography	53.6
31047	Nebraska	Dawson	pcnt_mammography	65.1
31049	Nebraska	Deuel	pcnt_mammography	53.8
31051	Nebraska	Dixon	pcnt_mammography	68.2
31053	Nebraska	Dodge	pcnt_mammography	70.3
31055	Nebraska	Douglas	pcnt_mammography	67.1
31057	Nebraska	Dundy	pcnt_mammography	
31059	Nebraska	Fillmore	pcnt_mammography	68.6
31061	Nebraska	Franklin	pcnt_mammography	60.4
31063	Nebraska	Frontier	pcnt_mammography	75.9
31065	Nebraska	Furnas	pcnt_mammography	71.4
31067	Nebraska	Gage	pcnt_mammography	76.7
31069	Nebraska	Garden	pcnt_mammography	62.1
31071	Nebraska	Garfield	pcnt_mammography	55.6
31073	Nebraska	Gosper	pcnt_mammography	84.0
31075	Nebraska	Grant	pcnt_mammography	
31077	Nebraska	Greeley	pcnt_mammography	61.0
31079	Nebraska	Hall	pcnt_mammography	66.8
31081	Nebraska	Hamilton	pcnt_mammography	54.3
31083	Nebraska	Harlan	pcnt_mammography	60.8
31085	Nebraska	Hayes	pcnt_mammography	
31087	Nebraska	Hitchcock	pcnt_mammography	61.7
31089	Nebraska	Holt	pcnt_mammography	62.4
31091	Nebraska	Hooker	pcnt_mammography	
31093	Nebraska	Howard	pcnt_mammography	58.7
31095	Nebraska	Jefferson	pcnt_mammography	52.9
31097	Nebraska	Johnson	pcnt_mammography	65.3
31099	Nebraska	Kearney	pcnt_mammography	67.3
31101	Nebraska	Keith	pcnt_mammography	54.5
31103	Nebraska	Keya Paha	pcnt_mammography	
31105	Nebraska	Kimball	pcnt_mammography	45.9
31107	Nebraska	Knox	pcnt_mammography	73.6
31109	Nebraska	Lancaster	pcnt_mammography	70.5
31111	Nebraska	Lincoln	pcnt_mammography	57.7
31113	Nebraska	Logan	pcnt_mammography	
31115	Nebraska	Loup	pcnt_mammography	
31117	Nebraska	McPherson	pcnt_mammography	
31119	Nebraska	Madison	pcnt_mammography	67.8
31121	Nebraska	Merrick	pcnt_mammography	77.2
31123	Nebraska	Morrill	pcnt_mammography	59.5
31125	Nebraska	Nance	pcnt_mammography	62.9
31127	Nebraska	Nemaha	pcnt_mammography	66.7
31129	Nebraska	Nuckolls	pcnt_mammography	80.3
31131	Nebraska	Otoe	pcnt_mammography	66.9
31133	Nebraska	Pawnee	pcnt_mammography	62.2
31135	Nebraska	Perkins	pcnt_mammography	80.0
31137	Nebraska	Phelps	pcnt_mammography	73.4
31139	Nebraska	Pierce	pcnt_mammography	68.5
31141	Nebraska	Platte	pcnt_mammography	64.9
31143	Nebraska	Polk	pcnt_mammography	62.7
31145	Nebraska	Red Willow	pcnt_mammography	64.9
31147	Nebraska	Richardson	pcnt_mammography	44.8
31149	Nebraska	Rock	pcnt_mammography	60.9
31151	Nebraska	Saline	pcnt_mammography	68.9
31153	Nebraska	Sarpy	pcnt_mammography	62.1
31155	Nebraska	Saunders	pcnt_mammography	59.5
31157	Nebraska	Scotts Bluff	pcnt_mammography	58.8
31159	Nebraska	Seward	pcnt_mammography	61.0
31161	Nebraska	Sheridan	pcnt_mammography	50.0
31163	Nebraska	Sherman	pcnt_mammography	67.6
31165	Nebraska	Sioux	pcnt_mammography	
31167	Nebraska	Stanton	pcnt_mammography	44.8
31169	Nebraska	Thayer	pcnt_mammography	65.1
31171	Nebraska	Thomas	pcnt_mammography	
31173	Nebraska	Thurston	pcnt_mammography	34.7
31175	Nebraska	Valley	pcnt_mammography	54.0
31177	Nebraska	Washington	pcnt_mammography	67.9
31179	Nebraska	Wayne	pcnt_mammography	76.1
31181	Nebraska	Webster	pcnt_mammography	63.5
31183	Nebraska	Wheeler	pcnt_mammography	
31185	Nebraska	York	pcnt_mammography	60.7
32001	Nevada	Churchill	pcnt_mammography	60.5
32003	Nevada	Clark	pcnt_mammography	57.5
32005	Nevada	Douglas	pcnt_mammography	69.3
32007	Nevada	Elko	pcnt_mammography	42.9
32009	Nevada	Esmeralda	pcnt_mammography	
32011	Nevada	Eureka	pcnt_mammography	
32013	Nevada	Humboldt	pcnt_mammography	51.0
32015	Nevada	Lander	pcnt_mammography	30.0
32017	Nevada	Lincoln	pcnt_mammography	37.8
32019	Nevada	Lyon	pcnt_mammography	57.5
32021	Nevada	Mineral	pcnt_mammography	62.0
32023	Nevada	Nye	pcnt_mammography	53.3
32027	Nevada	Pershing	pcnt_mammography	54.7
32029	Nevada	Storey	pcnt_mammography	60.0
32031	Nevada	Washoe	pcnt_mammography	64.3
32033	Nevada	White Pine	pcnt_mammography	45.2
32510	Nevada	Carson City	pcnt_mammography	61.7
33001	New Hampshire	Belknap	pcnt_mammography	74.2
33003	New Hampshire	Carroll	pcnt_mammography	78.6
33005	New Hampshire	Cheshire	pcnt_mammography	70.6
33007	New Hampshire	Coos	pcnt_mammography	69.1
33009	New Hampshire	Grafton	pcnt_mammography	74.1
33011	New Hampshire	Hillsborough	pcnt_mammography	74.1
33013	New Hampshire	Merrimack	pcnt_mammography	74.6
33015	New Hampshire	Rockingham	pcnt_mammography	77.4
33017	New Hampshire	Strafford	pcnt_mammography	67.2
33019	New Hampshire	Sullivan	pcnt_mammography	72.7
34001	New Jersey	Atlantic	pcnt_mammography	63.7
34003	New Jersey	Bergen	pcnt_mammography	62.1
34005	New Jersey	Burlington	pcnt_mammography	63.4
34007	New Jersey	Camden	pcnt_mammography	58.4
34009	New Jersey	Cape May	pcnt_mammography	67.1
34011	New Jersey	Cumberland	pcnt_mammography	63.7
34013	New Jersey	Essex	pcnt_mammography	60.0
34015	New Jersey	Gloucester	pcnt_mammography	62.8
34017	New Jersey	Hudson	pcnt_mammography	53.5
34019	New Jersey	Hunterdon	pcnt_mammography	67.4
34021	New Jersey	Mercer	pcnt_mammography	68.4
34023	New Jersey	Middlesex	pcnt_mammography	60.0
34025	New Jersey	Monmouth	pcnt_mammography	63.8
34027	New Jersey	Morris	pcnt_mammography	66.2
34029	New Jersey	Ocean	pcnt_mammography	65.9
34031	New Jersey	Passaic	pcnt_mammography	59.4
34033	New Jersey	Salem	pcnt_mammography	65.2
34035	New Jersey	Somerset	pcnt_mammography	68.1
34037	New Jersey	Sussex	pcnt_mammography	57.0
34039	New Jersey	Union	pcnt_mammography	60.7
34041	New Jersey	Warren	pcnt_mammography	60.6
35001	New Mexico	Bernalillo	pcnt_mammography	62.7
35003	New Mexico	Catron	pcnt_mammography	44.6
35005	New Mexico	Chaves	pcnt_mammography	57.9
35006	New Mexico	Cibola	pcnt_mammography	48.3
35007	New Mexico	Colfax	pcnt_mammography	46.8
35009	New Mexico	Curry	pcnt_mammography	60.3
35011	New Mexico	De Baca	pcnt_mammography	63.0
35013	New Mexico	Dona Ana	pcnt_mammography	60.6
35015	New Mexico	Eddy	pcnt_mammography	58.0
35017	New Mexico	Grant	pcnt_mammography	61.5
35019	New Mexico	Guadalupe	pcnt_mammography	52.3
35021	New Mexico	Harding	pcnt_mammography	
35023	New Mexico	Hidalgo	pcnt_mammography	43.6
35025	New Mexico	Lea	pcnt_mammography	55.4
35027	New Mexico	Lincoln	pcnt_mammography	56.8
35028	New Mexico	Los Alamos	pcnt_mammography	76.6
35029	New Mexico	Luna	pcnt_mammography	47.5
35031	New Mexico	McKinley	pcnt_mammography	42.7
35033	New Mexico	Mora	pcnt_mammography	40.0
35035	New Mexico	Otero	pcnt_mammography	61.8
35037	New Mexico	Quay	pcnt_mammography	51.6
35039	New Mexico	Rio Arriba	pcnt_mammography	59.7
35041	New Mexico	Roosevelt	pcnt_mammography	44.4
35043	New Mexico	Sandoval	pcnt_mammography	63.0
35045	New Mexico	San Juan	pcnt_mammography	56.1
35047	New Mexico	San Miguel	pcnt_mammography	48.4
35049	New Mexico	Santa Fe	pcnt_mammography	66.7
35051	New Mexico	Sierra	pcnt_mammography	45.0
35053	New Mexico	Socorro	pcnt_mammography	46.9
35055	New Mexico	Taos	pcnt_mammography	60.3
35057	New Mexico	Torrance	pcnt_mammography	55.4
35059	New Mexico	Union	pcnt_mammography	54.5
35061	New Mexico	Valencia	pcnt_mammography	54.8
36001	New York	Albany	pcnt_mammography	69.6
36003	New York	Allegany	pcnt_mammography	71.1
36005	New York	Bronx	pcnt_mammography	60.8
36007	New York	Broome	pcnt_mammography	67.2
36009	New York	Cattaraugus	pcnt_mammography	64.8
36011	New York	Cayuga	pcnt_mammography	75.6
36013	New York	Chautauqua	pcnt_mammography	69.2
36015	New York	Chemung	pcnt_mammography	74.5
36017	New York	Chenango	pcnt_mammography	66.4
36019	New York	Clinton	pcnt_mammography	73.1
36021	New York	Columbia	pcnt_mammography	70.0
36023	New York	Cortland	pcnt_mammography	75.4
36025	New York	Delaware	pcnt_mammography	66.9
36027	New York	Dutchess	pcnt_mammography	71.6
36029	New York	Erie	pcnt_mammography	66.1
36031	New York	Essex	pcnt_mammography	70.8
36033	New York	Franklin	pcnt_mammography	73.3
36035	New York	Fulton	pcnt_mammography	69.9
36037	New York	Genesee	pcnt_mammography	61.2
36039	New York	Greene	pcnt_mammography	65.7
36041	New York	Hamilton	pcnt_mammography	71.2
36043	New York	Herkimer	pcnt_mammography	73.7
36045	New York	Jefferson	pcnt_mammography	71.3
36047	New York	Kings	pcnt_mammography	57.2
36049	New York	Lewis	pcnt_mammography	67.7
36051	New York	Livingston	pcnt_mammography	68.4
36053	New York	Madison	pcnt_mammography	75.7
36055	New York	Monroe	pcnt_mammography	64.3
36057	New York	Montgomery	pcnt_mammography	67.3
36059	New York	Nassau	pcnt_mammography	66.8
36061	New York	New York	pcnt_mammography	64.6
36063	New York	Niagara	pcnt_mammography	69.0
36065	New York	Oneida	pcnt_mammography	75.2
36067	New York	Onondaga	pcnt_mammography	75.5
36069	New York	Ontario	pcnt_mammography	70.6
36071	New York	Orange	pcnt_mammography	65.6
36073	New York	Orleans	pcnt_mammography	55.6
36075	New York	Oswego	pcnt_mammography	66.7
36077	New York	Otsego	pcnt_mammography	73.0
36079	New York	Putnam	pcnt_mammography	67.0
36081	New York	Queens	pcnt_mammography	57.3
36083	New York	Rensselaer	pcnt_mammography	68.9
36085	New York	Richmond	pcnt_mammography	62.6
36087	New York	Rockland	pcnt_mammography	67.9
36089	New York	St. Lawrence	pcnt_mammography	74.7
36091	New York	Saratoga	pcnt_mammography	70.2
36093	New York	Schenectady	pcnt_mammography	71.0
36095	New York	Schoharie	pcnt_mammography	69.5
36097	New York	Schuyler	pcnt_mammography	69.2
36099	New York	Seneca	pcnt_mammography	72.7
36101	New York	Steuben	pcnt_mammography	70.9
36103	New York	Suffolk	pcnt_mammography	66.8
36105	New York	Sullivan	pcnt_mammography	60.7
36107	New York	Tioga	pcnt_mammography	66.2
36109	New York	Tompkins	pcnt_mammography	74.8
36111	New York	Ulster	pcnt_mammography	68.9
36113	New York	Warren	pcnt_mammography	76.5
36115	New York	Washington	pcnt_mammography	70.4
36117	New York	Wayne	pcnt_mammography	68.6
36119	New York	Westchester	pcnt_mammography	67.6
36121	New York	Wyoming	pcnt_mammography	61.4
36123	New York	Yates	pcnt_mammography	76.7
37001	North Carolina	Alamance	pcnt_mammography	73.8
37003	North Carolina	Alexander	pcnt_mammography	66.8
37005	North Carolina	Alleghany	pcnt_mammography	67.5
37007	North Carolina	Anson	pcnt_mammography	68.7
37009	North Carolina	Ashe	pcnt_mammography	71.3
37011	North Carolina	Avery	pcnt_mammography	61.3
37013	North Carolina	Beaufort	pcnt_mammography	75.9
37015	North Carolina	Bertie	pcnt_mammography	68.8
37017	North Carolina	Bladen	pcnt_mammography	64.3
37019	North Carolina	Brunswick	pcnt_mammography	77.1
37021	North Carolina	Buncombe	pcnt_mammography	72.6
37023	North Carolina	Burke	pcnt_mammography	67.0
37025	North Carolina	Cabarrus	pcnt_mammography	70.6
37027	North Carolina	Caldwell	pcnt_mammography	70.9
37029	North Carolina	Camden	pcnt_mammography	70.5
37031	North Carolina	Carteret	pcnt_mammography	76.5
37033	North Carolina	Caswell	pcnt_mammography	71.2
37035	North Carolina	Catawba	pcnt_mammography	68.5
37037	North Carolina	Chatham	pcnt_mammography	72.6
37039	North Carolina	Cherokee	pcnt_mammography	70.5
37041	North Carolina	Chowan	pcnt_mammography	74.6
37043	North Carolina	Clay	pcnt_mammography	70.7
37045	North Carolina	Cleveland	pcnt_mammography	65.4
37047	North Carolina	Columbus	pcnt_mammography	68.7
37049	North Carolina	Craven	pcnt_mammography	80.5
37051	North Carolina	Cumberland	pcnt_mammography	59.0
37053	North Carolina	Currituck	pcnt_mammography	69.5
37055	North Carolina	Dare	pcnt_mammography	67.8
37057	North Carolina	Davidson	pcnt_mammography	63.3
37059	North Carolina	Davie	pcnt_mammography	66.2
37061	North Carolina	Duplin	pcnt_mammography	65.2
37063	North Carolina	Durham	pcnt_mammography	70.6
37065	North Carolina	Edgecombe	pcnt_mammography	74.1
37067	North Carolina	Forsyth	pcnt_mammography	68.0
37069	North Carolina	Franklin	pcnt_mammography	71.3
37071	North Carolina	Gaston	pcnt_mammography	63.0
37073	North Carolina	Gates	pcnt_mammography	68.9
37075	North Carolina	Graham	pcnt_mammography	59.6
37077	North Carolina	Granville	pcnt_mammography	70.3
37079	North Carolina	Greene	pcnt_mammography	66.5
37081	North Carolina	Guilford	pcnt_mammography	71.7
37083	North Carolina	Halifax	pcnt_mammography	66.8
37085	North Carolina	Harnett	pcnt_mammography	64.0
37087	North Carolina	Haywood	pcnt_mammography	69.1
37089	North Carolina	Henderson	pcnt_mammography	70.3
37091	North Carolina	Hertford	pcnt_mammography	72.3
37093	North Carolina	Hoke	pcnt_mammography	60.1
37095	North Carolina	Hyde	pcnt_mammography	62.3
37097	North Carolina	Iredell	pcnt_mammography	68.3
37099	North Carolina	Jackson	pcnt_mammography	63.2
37101	North Carolina	Johnston	pcnt_mammography	71.4
37103	North Carolina	Jones	pcnt_mammography	73.3
37105	North Carolina	Lee	pcnt_mammography	69.5
37107	North Carolina	Lenoir	pcnt_mammography	64.7
37109	North Carolina	Lincoln	pcnt_mammography	67.6
37111	North Carolina	McDowell	pcnt_mammography	60.0
37113	North Carolina	Macon	pcnt_mammography	71.7
37115	North Carolina	Madison	pcnt_mammography	66.8
37117	North Carolina	Martin	pcnt_mammography	69.8
37119	North Carolina	Mecklenburg	pcnt_mammography	65.2
37121	North Carolina	Mitchell	pcnt_mammography	57.9
37123	North Carolina	Montgomery	pcnt_mammography	69.6
37125	North Carolina	Moore	pcnt_mammography	77.4
37127	North Carolina	Nash	pcnt_mammography	72.9
37129	North Carolina	New Hanover	pcnt_mammography	77.0
37131	North Carolina	Northampton	pcnt_mammography	72.7
37133	North Carolina	Onslow	pcnt_mammography	63.1
37135	North Carolina	Orange	pcnt_mammography	76.9
37137	North Carolina	Pamlico	pcnt_mammography	77.5
37139	North Carolina	Pasquotank	pcnt_mammography	74.9
37141	North Carolina	Pender	pcnt_mammography	66.0
37143	North Carolina	Perquimans	pcnt_mammography	77.2
37145	North Carolina	Person	pcnt_mammography	67.3
37147	North Carolina	Pitt	pcnt_mammography	70.0
37149	North Carolina	Polk	pcnt_mammography	67.2
37151	North Carolina	Randolph	pcnt_mammography	65.1
37153	North Carolina	Richmond	pcnt_mammography	67.9
37155	North Carolina	Robeson	pcnt_mammography	63.3
37157	North Carolina	Rockingham	pcnt_mammography	62.8
37159	North Carolina	Rowan	pcnt_mammography	66.5
37161	North Carolina	Rutherford	pcnt_mammography	65.3
37163	North Carolina	Sampson	pcnt_mammography	67.1
37165	North Carolina	Scotland	pcnt_mammography	66.8
37167	North Carolina	Stanly	pcnt_mammography	69.1
37169	North Carolina	Stokes	pcnt_mammography	58.4
37171	North Carolina	Surry	pcnt_mammography	62.3
37173	North Carolina	Swain	pcnt_mammography	52.7
37175	North Carolina	Transylvania	pcnt_mammography	71.2
37177	North Carolina	Tyrrell	pcnt_mammography	66.7
37179	North Carolina	Union	pcnt_mammography	62.9
37181	North Carolina	Vance	pcnt_mammography	69.5
37183	North Carolina	Wake	pcnt_mammography	72.6
37185	North Carolina	Warren	pcnt_mammography	68.8
37187	North Carolina	Washington	pcnt_mammography	65.4
37189	North Carolina	Watauga	pcnt_mammography	74.3
37191	North Carolina	Wayne	pcnt_mammography	71.1
37193	North Carolina	Wilkes	pcnt_mammography	72.5
37195	North Carolina	Wilson	pcnt_mammography	69.6
37197	North Carolina	Yadkin	pcnt_mammography	65.0
37199	North Carolina	Yancey	pcnt_mammography	63.7
38001	North Dakota	Adams	pcnt_mammography	76.7
38003	North Dakota	Barnes	pcnt_mammography	74.1
38005	North Dakota	Benson	pcnt_mammography	70.8
38007	North Dakota	Billings	pcnt_mammography	83.3
38009	North Dakota	Bottineau	pcnt_mammography	59.0
38011	North Dakota	Bowman	pcnt_mammography	69.4
38013	North Dakota	Burke	pcnt_mammography	71.2
38015	North Dakota	Burleigh	pcnt_mammography	72.4
38017	North Dakota	Cass	pcnt_mammography	77.9
38019	North Dakota	Cavalier	pcnt_mammography	76.7
38021	North Dakota	Dickey	pcnt_mammography	66.7
38023	North Dakota	Divide	pcnt_mammography	81.1
38025	North Dakota	Dunn	pcnt_mammography	65.6
38027	North Dakota	Eddy	pcnt_mammography	76.2
38029	North Dakota	Emmons	pcnt_mammography	79.5
38031	North Dakota	Foster	pcnt_mammography	72.7
38033	North Dakota	Golden Valley	pcnt_mammography	59.3
38035	North Dakota	Grand Forks	pcnt_mammography	73.3
38037	North Dakota	Grant	pcnt_mammography	52.4
38039	North Dakota	Griggs	pcnt_mammography	74.3
38041	North Dakota	Hettinger	pcnt_mammography	67.6
38043	North Dakota	Kidder	pcnt_mammography	67.7
38045	North Dakota	LaMoure	pcnt_mammography	85.0
38047	North Dakota	Logan	pcnt_mammography	61.5
38049	North Dakota	McHenry	pcnt_mammography	70.3
38051	North Dakota	McIntosh	pcnt_mammography	65.2
38053	North Dakota	McKenzie	pcnt_mammography	63.8
38055	North Dakota	McLean	pcnt_mammography	67.5
38057	North Dakota	Mercer	pcnt_mammography	73.1
38059	North Dakota	Morton	pcnt_mammography	70.9
38061	North Dakota	Mountrail	pcnt_mammography	57.4
38063	North Dakota	Nelson	pcnt_mammography	69.0
38065	North Dakota	Oliver	pcnt_mammography	
38067	North Dakota	Pembina	pcnt_mammography	50.7
38069	North Dakota	Pierce	pcnt_mammography	64.3
38071	North Dakota	Ramsey	pcnt_mammography	75.8
38073	North Dakota	Ransom	pcnt_mammography	72.7
38075	North Dakota	Renville	pcnt_mammography	54.2
38077	North Dakota	Richland	pcnt_mammography	60.2
38079	North Dakota	Rolette	pcnt_mammography	39.2
38081	North Dakota	Sargent	pcnt_mammography	72.4
38083	North Dakota	Sheridan	pcnt_mammography	63.2
38085	North Dakota	Sioux	pcnt_mammography	
38087	North Dakota	Slope	pcnt_mammography	
38089	North Dakota	Stark	pcnt_mammography	74.2
38091	North Dakota	Steele	pcnt_mammography	85.0
38093	North Dakota	Stutsman	pcnt_mammography	72.0
38095	North Dakota	Towner	pcnt_mammography	81.5
38097	North Dakota	Traill	pcnt_mammography	66.0
38099	North Dakota	Walsh	pcnt_mammography	62.3
38101	North Dakota	Ward	pcnt_mammography	78.6
38103	North Dakota	Wells	pcnt_mammography	62.1
38105	North Dakota	Williams	pcnt_mammography	63.1
39001	Ohio	Adams	pcnt_mammography	52.6
39003	Ohio	Allen	pcnt_mammography	59.3
39005	Ohio	Ashland	pcnt_mammography	63.0
39007	Ohio	Ashtabula	pcnt_mammography	62.8
39009	Ohio	Athens	pcnt_mammography	59.4
39011	Ohio	Auglaize	pcnt_mammography	57.6
39013	Ohio	Belmont	pcnt_mammography	60.1
39015	Ohio	Brown	pcnt_mammography	57.0
39017	Ohio	Butler	pcnt_mammography	59.0
39019	Ohio	Carroll	pcnt_mammography	64.2
39021	Ohio	Champaign	pcnt_mammography	62.1
39023	Ohio	Clark	pcnt_mammography	60.8
39025	Ohio	Clermont	pcnt_mammography	61.1
39027	Ohio	Clinton	pcnt_mammography	53.7
39029	Ohio	Columbiana	pcnt_mammography	64.1
39031	Ohio	Coshocton	pcnt_mammography	61.7
39033	Ohio	Crawford	pcnt_mammography	60.0
39035	Ohio	Cuyahoga	pcnt_mammography	66.9
39037	Ohio	Darke	pcnt_mammography	60.8
39039	Ohio	Defiance	pcnt_mammography	65.0
39041	Ohio	Delaware	pcnt_mammography	66.1
39043	Ohio	Erie	pcnt_mammography	65.3
39045	Ohio	Fairfield	pcnt_mammography	66.2
39047	Ohio	Fayette	pcnt_mammography	46.5
39049	Ohio	Franklin	pcnt_mammography	60.1
39051	Ohio	Fulton	pcnt_mammography	63.1
39053	Ohio	Gallia	pcnt_mammography	74.3
39055	Ohio	Geauga	pcnt_mammography	66.4
39057	Ohio	Greene	pcnt_mammography	56.2
39059	Ohio	Guernsey	pcnt_mammography	68.0
39061	Ohio	Hamilton	pcnt_mammography	65.9
39063	Ohio	Hancock	pcnt_mammography	61.8
39065	Ohio	Hardin	pcnt_mammography	60.0
39067	Ohio	Harrison	pcnt_mammography	54.4
39069	Ohio	Henry	pcnt_mammography	64.6
39071	Ohio	Highland	pcnt_mammography	55.3
39073	Ohio	Hocking	pcnt_mammography	60.3
39075	Ohio	Holmes	pcnt_mammography	55.3
39077	Ohio	Huron	pcnt_mammography	65.9
39079	Ohio	Jackson	pcnt_mammography	64.9
39081	Ohio	Jefferson	pcnt_mammography	54.9
39083	Ohio	Knox	pcnt_mammography	58.2
39085	Ohio	Lake	pcnt_mammography	68.6
39087	Ohio	Lawrence	pcnt_mammography	62.5
39089	Ohio	Licking	pcnt_mammography	71.7
39091	Ohio	Logan	pcnt_mammography	60.9
39093	Ohio	Lorain	pcnt_mammography	68.8
39095	Ohio	Lucas	pcnt_mammography	62.4
39097	Ohio	Madison	pcnt_mammography	57.1
39099	Ohio	Mahoning	pcnt_mammography	57.9
39101	Ohio	Marion	pcnt_mammography	63.4
39103	Ohio	Medina	pcnt_mammography	69.3
39105	Ohio	Meigs	pcnt_mammography	63.3
39107	Ohio	Mercer	pcnt_mammography	61.6
39109	Ohio	Miami	pcnt_mammography	63.6
39111	Ohio	Monroe	pcnt_mammography	66.0
39113	Ohio	Montgomery	pcnt_mammography	61.6
39115	Ohio	Morgan	pcnt_mammography	61.3
39117	Ohio	Morrow	pcnt_mammography	62.1
39119	Ohio	Muskingum	pcnt_mammography	67.3
39121	Ohio	Noble	pcnt_mammography	57.5
39123	Ohio	Ottawa	pcnt_mammography	68.8
39125	Ohio	Paulding	pcnt_mammography	59.9
39127	Ohio	Perry	pcnt_mammography	61.2
39129	Ohio	Pickaway	pcnt_mammography	64.2
39131	Ohio	Pike	pcnt_mammography	62.6
39133	Ohio	Portage	pcnt_mammography	63.0
39135	Ohio	Preble	pcnt_mammography	54.4
39137	Ohio	Putnam	pcnt_mammography	63.9
39139	Ohio	Richland	pcnt_mammography	63.1
39141	Ohio	Ross	pcnt_mammography	64.8
39143	Ohio	Sandusky	pcnt_mammography	63.7
39145	Ohio	Scioto	pcnt_mammography	53.1
39147	Ohio	Seneca	pcnt_mammography	59.2
39149	Ohio	Shelby	pcnt_mammography	61.1
39151	Ohio	Stark	pcnt_mammography	65.6
39153	Ohio	Summit	pcnt_mammography	63.0
39155	Ohio	Trumbull	pcnt_mammography	63.8
39157	Ohio	Tuscarawas	pcnt_mammography	59.0
39159	Ohio	Union	pcnt_mammography	60.9
39161	Ohio	Van Wert	pcnt_mammography	70.0
39163	Ohio	Vinton	pcnt_mammography	51.8
39165	Ohio	Warren	pcnt_mammography	67.6
39167	Ohio	Washington	pcnt_mammography	65.9
39169	Ohio	Wayne	pcnt_mammography	64.7
39171	Ohio	Williams	pcnt_mammography	50.2
39173	Ohio	Wood	pcnt_mammography	67.1
39175	Ohio	Wyandot	pcnt_mammography	61.7
